Animal,File,Box,phase,subphase,component,freezing,motion
2,201102_SEFL10e_trauma_g1,2,trauma,shock,shock07,0,799.2
2,201102_SEFL10e_trauma_g1,2,trauma,shock,shock08,0,1121.27
2,201102_SEFL10e_trauma_g1,2,trauma,shock,shock09,0,696.57
2,201102_SEFL10e_trauma_g1,2,trauma,shock,shock10,0,776
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock01,3.44,215.07
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock02,11.67,224.59
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock03,48.44,43.49
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock04,29.78,141.37
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock05,17.78,100.38
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock06,10.22,220.54
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock07,47.78,115.78
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock08,38,113.71
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock09,47.11,154.77
2,201102_SEFL10e_trauma_g1,2,trauma,postshock,postshock10,72.11,62.9
3,201102_SEFL10e_trauma_g1,3,trauma,baseline,baseline,0,337.65
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock01,0,515.5
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock02,0,79.83
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock03,0,406
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock04,0,241.23
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock05,0,12.47
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock06,0,164.3
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock07,0,35.7
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock08,0,262.53
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock09,0,49.1
3,201102_SEFL10e_trauma_g1,3,trauma,shock,shock10,0,116.8
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock01,0,339.7
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock02,0,275.29
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock03,0,293.33
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock04,0,405.91
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock05,0,289.61
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock06,0,213.2
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock07,0,92.29
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock08,0,191.12
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock09,0,82.04
3,201102_SEFL10e_trauma_g1,3,trauma,postshock,postshock10,0,196.34
4,201102_SEFL10e_trauma_g1,4,trauma,baseline,baseline,0,346.28
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock01,0,1559.63
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock02,0,1047.37
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock03,0,695.43
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock04,0,1019
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock05,0,1048.83
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock06,0,1172.5
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock07,0,1094.7
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock08,0,1020.53
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock09,0,1027.63
4,201102_SEFL10e_trauma_g1,4,trauma,shock,shock10,0,1680.47
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock01,0,191.11
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock02,39.22,131.77
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock03,40.22,147.6
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock04,37.89,131.29
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock05,55.89,61.67
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock06,47.56,64.89
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock07,17.78,172.9
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock08,56.44,27.47
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock09,61.67,35.65
4,201102_SEFL10e_trauma_g1,4,trauma,postshock,postshock10,54.22,47.03
5,201102_SEFL10e_trauma_g2,1,trauma,baseline,baseline,0,347.97
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock01,0,789.63
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock02,0,506.57
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock03,0,580.37
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock04,0,840.47
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock05,0,652.47
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock06,0,360.67
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock07,0,338.7
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock08,0,730.43
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock09,0,760.33
5,201102_SEFL10e_trauma_g2,1,trauma,shock,shock10,0,352.93
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock01,0,303.8
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock02,0,256.89
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock03,5,231.98
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock04,19.11,146.12
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock05,0,232.67
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock06,46.22,58.62
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock07,22.44,69.68
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock08,0,263.58
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock09,0,301.3
5,201102_SEFL10e_trauma_g2,1,trauma,postshock,postshock10,0,188.08
6,201102_SEFL10e_trauma_g2,2,trauma,baseline,baseline,0,344.58
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock01,0,1186.77
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock02,0,861.6
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock03,0,795.13
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock04,0,1233.43
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock05,0,881.13
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock06,0,1114.43
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock07,0,1703.2
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock08,0,918.27
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock09,0,1597.77
6,201102_SEFL10e_trauma_g2,2,trauma,shock,shock10,0,994.53
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock01,0,279.28
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock02,0,294.69
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock03,0,240.54
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock04,0,116.06
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock05,5.78,131.18
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock06,23,130.9
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock07,24,75.38
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock08,41.11,44.36
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock09,0,110.94
6,201102_SEFL10e_trauma_g2,2,trauma,postshock,postshock10,28.33,27.97
7,201102_SEFL10e_trauma_g2,3,trauma,baseline,baseline,0,358.5
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock01,0,1384.23
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock02,0,1039.3
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock03,0,952.43
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock04,0,1292.47
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock05,0,1619.83
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock06,0,1553.5
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock07,0,1173.17
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock08,0,777.53
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock09,0,991.17
7,201102_SEFL10e_trauma_g2,3,trauma,shock,shock10,0,1166.2
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock01,14.78,182.4
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock02,31.44,92.49
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock03,33,70.41
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock04,57.67,34.86
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock05,52.44,69.12
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock06,36.44,50.43
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock07,45,46.72
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock08,36.22,46.48
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock09,43.33,49.74
7,201102_SEFL10e_trauma_g2,3,trauma,postshock,postshock10,71.33,8.82
8,201102_SEFL10e_trauma_g2,4,trauma,baseline,baseline,0,290.51
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock01,0,275.23
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock02,0,294.93
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock03,0,276.97
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock04,0,229.33
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock05,0,501.23
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock06,0,45.83
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock07,0,78.7
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock08,0,195.97
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock09,0,62.8
8,201102_SEFL10e_trauma_g2,4,trauma,shock,shock10,0,81.93
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock01,0,262.29
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock02,0,305.74
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock03,0,252.79
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock04,0,250.66
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock05,0,282.36
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock06,0,360.63
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock07,0,246.36
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock08,0,298.61
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock09,0,73.15
8,201102_SEFL10e_trauma_g2,4,trauma,postshock,postshock10,0,71.18
9,201102_SEFL10e_trauma_g3,1,trauma,baseline,baseline,0,277.06
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock01,0,903.93
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock02,0,1314.4
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock03,0,732.87
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock04,0,951.47
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock05,0,889.23
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock06,0,494.03
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock07,0,920.83
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock08,0,904.6
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock09,0,557.33
9,201102_SEFL10e_trauma_g3,1,trauma,shock,shock10,0,941.6
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock01,0,234.4
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock02,16.89,63.41
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock03,15.11,136.97
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock04,35.78,73.22
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock05,39.67,58.71
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock06,65.67,26.46
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock07,4.56,95.44
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock08,13.22,108.08
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock09,58.67,24.12
9,201102_SEFL10e_trauma_g3,1,trauma,postshock,postshock10,61.11,14.09
10,201102_SEFL10e_trauma_g3,2,trauma,baseline,baseline,1.78,198.09
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock01,0,1223.53
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock02,0,1035.97
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock03,0,967.57
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock04,0,815.7
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock05,0,718.13
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock06,0,694.37
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock07,0,527.63
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock08,0,729.73
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock09,0,1102.5
10,201102_SEFL10e_trauma_g3,2,trauma,shock,shock10,0,653.07
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock01,7.11,173.99
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock02,0,185.83
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock03,9.22,117.56
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock04,0,102.06
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock05,3.33,134.92
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock06,33.33,35.38
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock07,23.33,56.92
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock08,45.22,25.83
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock09,10.67,126.12
10,201102_SEFL10e_trauma_g3,2,trauma,postshock,postshock10,0,125.24
11,201102_SEFL10e_trauma_g3,3,trauma,baseline,baseline,0,291.65
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock01,0,118.03
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock02,0,81.8
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock03,0,167.23
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock04,0,152.43
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock05,0,127.53
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock06,0,38.3
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock07,0,176.2
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock08,0,643.6
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock09,0,237.13
11,201102_SEFL10e_trauma_g3,3,trauma,shock,shock10,0,213.13
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock01,0,196.54
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock02,0,121.68
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock03,0,137.67
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock04,0,148.45
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock05,0,361.54
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock06,0,233.6
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock07,0,222.62
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock08,0,359.8
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock09,0,255.91
11,201102_SEFL10e_trauma_g3,3,trauma,postshock,postshock10,0,282.38
12,201102_SEFL10e_trauma_g3,4,trauma,baseline,baseline,1.53,304.15
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock01,0,461.47
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock02,0,236.87
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock03,0,271.93
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock04,0,533.07
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock05,0,446.53
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock06,0,367.8
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock07,0,611.17
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock08,0,286.37
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock09,0,462.73
12,201102_SEFL10e_trauma_g3,4,trauma,shock,shock10,0,190.47
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock01,3.44,199.04
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock02,3.33,137.11
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock03,4.11,181.46
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock04,4.67,212.71
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock05,3.78,224.22
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock06,0,137.26
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock07,9.56,105.8
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock08,4.22,223.33
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock09,0,159.7
12,201102_SEFL10e_trauma_g3,4,trauma,postshock,postshock10,16.67,156.54
13,201102_SEFL10e_trauma_g4,1,trauma,baseline,baseline,2.65,190.51
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock01,0,442.2
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock02,0,594.37
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock03,0,434.93
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock04,0,444.1
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock05,0,684.57
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock06,0,462.97
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock07,0,586.13
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock08,0,472.07
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock09,0,835.93
13,201102_SEFL10e_trauma_g4,1,trauma,shock,shock10,0,402.63
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock01,8.33,179.49
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock02,4.11,146.7
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock03,0,254.12
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock04,22.56,41.82
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock05,13.44,124.26
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock06,0,123.88
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock07,17,52.18
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock08,10.56,108.71
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock09,0,166.11
13,201102_SEFL10e_trauma_g4,1,trauma,postshock,postshock10,44.78,28.07
14,201102_SEFL10e_trauma_g4,2,trauma,baseline,baseline,0,237.39
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock01,0,783.4
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock02,0,544.07
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock03,0,927.4
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock04,0,689.23
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock05,0,916.53
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock06,0,771.07
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock07,0,844.33
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock08,0,758.7
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock09,0,324.1
14,201102_SEFL10e_trauma_g4,2,trauma,shock,shock10,0,666.1
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock01,9.89,108.75
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock02,11.89,108.64
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock03,27.22,94.32
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock04,24.89,95.32
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock05,21.78,98.54
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock06,44.89,42.6
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock07,19.67,88.88
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock08,25.56,59.36
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock09,20,52.96
14,201102_SEFL10e_trauma_g4,2,trauma,postshock,postshock10,41.11,55.66
15,201102_SEFL10e_trauma_g4,3,trauma,baseline,baseline,2.19,274.75
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock01,0,554.43
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock02,0,646.5
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock03,0,571.27
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock04,0,475.13
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock05,0,656.67
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock06,0,560.2
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock07,0,707.4
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock08,0,588.7
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock09,0,799.03
15,201102_SEFL10e_trauma_g4,3,trauma,shock,shock10,0,612.5
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock01,4.78,182.06
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock02,3.33,149.25
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock03,0,198.75
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock04,10.44,145.08
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock05,0,210.31
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock06,0,177.54
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock07,0,105.19
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock08,9,171.43
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock09,0,128.19
15,201102_SEFL10e_trauma_g4,3,trauma,postshock,postshock10,10.67,70.63
16,201102_SEFL10e_trauma_g4,4,trauma,baseline,baseline,0.36,348.69
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock01,0,229.8
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock02,0,116.63
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock03,0,675.37
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock04,0,281.33
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock05,0,969.63
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock06,0,155.4
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock07,0,167.43
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock08,0,10.77
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock09,0,155.8
16,201102_SEFL10e_trauma_g4,4,trauma,shock,shock10,0,338.5
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock01,0,175.49
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock02,0,416.44
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock03,3.33,116.97
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock04,15.89,120.67
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock05,0,159.46
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock06,0,209.92
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock07,0,146.34
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock08,35,9.56
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock09,0,88.19
16,201102_SEFL10e_trauma_g4,4,trauma,postshock,postshock10,0,240.4
17,201103_SEFL10e_trauma_g5,1,trauma,baseline,baseline,0.92,310
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock01,0,1809.93
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock02,0,1891.93
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock03,0,1074.13
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock04,0,1155.5
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock05,0,813.9
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock06,0,682.4
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock07,0,661.17
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock08,0,1008.37
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock09,0,1083.7
17,201103_SEFL10e_trauma_g5,1,trauma,shock,shock10,0,1018.77
17,201103_SEFL10e_trauma_g5,1,trauma,postshock,postshock01,0,173.23
17,201103_SEFL10e_trauma_g5,1,trauma,postshock,postshock02,18.89,148.9
17,201103_SEFL10e_trauma_g5,1,trauma,postshock,postshock03,0,165.26
17,201103_SEFL10e_trauma_g5,1,trauma,postshock,postshock04,10.89,142.98
17,201103_SEFL10e_trauma_g5,1,trauma,postshock,postshock05,0,173.58
