Animal,File,Box,phase,subphase,component,freezing,motion
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock01,10.17,38.03
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock02,14.33,78.96
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock03,30.33,21.45
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock04,53.33,15.86
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock05,55.83,10.65
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock06,21,120.61
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock07,48,42.8
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock08,92,2.4
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock09,92,3.46
8,09112023_SEFL1D_trauma_G2,1,trauma,postshock,postshock10,52.17,19.68
9,09112023_SEFL1D_trauma_G3,3,trauma,baseline,baseline,0.98,199.68
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock01,0,1037.8
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock02,0,1435.13
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock03,0,1168.77
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock04,0,1068.4
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock05,0,1687.43
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock06,0,559.53
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock07,0,586.27
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock08,0,1408.03
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock09,0,977.43
9,09112023_SEFL1D_trauma_G3,3,trauma,shock,shock10,0,1405.3
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock01,0,155.71
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock02,0,125.12
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock03,7.67,84.66
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock04,12.67,98.35
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock05,12.67,93.75
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock06,7.17,91.29
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock07,36,32.5
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock08,0,129.01
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock09,0,82.2
9,09112023_SEFL1D_trauma_G3,3,trauma,postshock,postshock10,52.33,24.07
10,09112023_SEFL1D_trauma_G3,4,trauma,baseline,baseline,1.38,200.45
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock01,0,153.7
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock02,0,58.2
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock03,0,119
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock04,0,30.73
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock05,0,314.87
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock06,0,32.97
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock07,0,36.4
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock08,0,35.57
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock09,0,121.07
10,09112023_SEFL1D_trauma_G3,4,trauma,shock,shock10,0,12.77
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock01,6,203.31
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock02,0,245.25
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock03,0,166.7
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock04,0,182.89
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock05,5.17,285.8
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock06,6.83,140.16
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock07,0,162.12
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock08,0,151.45
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock09,0,192.82
10,09112023_SEFL1D_trauma_G3,4,trauma,postshock,postshock10,0,142.38
11,09112023_SEFL1D_trauma_G3,1,trauma,baseline,baseline,0,286.17
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock01,0,2059.07
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock02,0,1719.4
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock03,0,1175.67
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock04,0,1366.6
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock05,0,1090.1
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock06,0,1290.9
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock07,0,1315.07
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock08,0,1062.87
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock09,0,1055.2
11,09112023_SEFL1D_trauma_G3,1,trauma,shock,shock10,0,1917.33
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock01,29.17,51.17
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock02,60.5,19.45
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock03,80.33,11.33
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock04,61.83,30.93
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock05,92.17,2.11
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock06,80.83,23.09
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock07,86.33,5.04
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock08,37.33,61.65
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock09,37.17,175.36
11,09112023_SEFL1D_trauma_G3,1,trauma,postshock,postshock10,85,5.57
12,09112023_SEFL1D_trauma_G3,2,trauma,baseline,baseline,0,307.18
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock01,0,1745.57
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock02,0,1138.8
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock03,0,1113.8
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock04,0,941.7
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock05,0,1119.1
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock06,0,1072.47
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock07,0,1067.03
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock08,0,839.57
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock09,0,969.57
12,09112023_SEFL1D_trauma_G3,2,trauma,shock,shock10,0,989.27
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock01,36,107.54
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock02,13.67,105.39
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock03,27.5,64.22
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock04,57.17,27.1
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock05,8.5,129.03
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock06,6.33,109.22
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock07,49.83,41.09
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock08,47.83,34.68
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock09,36.33,33.61
12,09112023_SEFL1D_trauma_G3,2,trauma,postshock,postshock10,52.83,63.72
13,09112023_SEFL1D_trauma_G4,4,trauma,baseline,baseline,1.79,248.92
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock01,0,184.73
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock02,0,695.17
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock03,0,52.1
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock04,0,21.2
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock05,0,372.37
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock06,0,201.27
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock07,0,17.2
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock08,0,241.6
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock09,0,28.4
13,09112023_SEFL1D_trauma_G4,4,trauma,shock,shock10,0,555
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock01,0,262.09
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock02,6.83,141.28
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock03,12.5,181.06
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock04,0,204.73
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock05,0,223.94
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock06,0,209.76
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock07,0,247.93
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock08,0,259.28
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock09,0,187.56
13,09112023_SEFL1D_trauma_G4,4,trauma,postshock,postshock10,0,245.08
14,09112023_SEFL1D_trauma_G4,1,trauma,baseline,baseline,0.36,203.59
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock01,0,1123.63
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock02,0,835.3
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock03,0,1373.2
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock04,0,2091.97
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock05,0,921
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock06,0,1537.43
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock07,0,2042.7
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock08,0,1241.73
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock09,0,953.2
14,09112023_SEFL1D_trauma_G4,1,trauma,shock,shock10,0,828.17
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock01,5,159.06
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock02,19.83,120.7
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock03,30.33,110.94
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock04,21.33,73.45
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock05,55.5,36.75
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock06,66.5,61.16
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock07,79.17,17.18
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock08,84.5,12.47
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock09,64.17,15.01
14,09112023_SEFL1D_trauma_G4,1,trauma,postshock,postshock10,73.17,14.79
15,09112023_SEFL1D_trauma_G4,2,trauma,baseline,baseline,1.24,220.43
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock01,0,1184.27
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock02,0,903.4
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock03,0,1841.4
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock04,0,457.67
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock05,0,790.57
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock06,0,671.77
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock07,0,1140.77
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock08,0,910.87
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock09,0,507.3
15,09112023_SEFL1D_trauma_G4,2,trauma,shock,shock10,0,370.43
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock01,79.5,27.72
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock02,78.17,21.26
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock03,77,5.63
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock04,33.67,41.14
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock05,5.33,36.19
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock06,79.67,28.09
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock07,80.33,4.08
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock08,24,15.27
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock09,64.67,25.39
15,09112023_SEFL1D_trauma_G4,2,trauma,postshock,postshock10,42,27.78
16,09112023_SEFL1D_trauma_G4,3,trauma,baseline,baseline,0,276.03
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock01,0,770.43
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock02,0,911.83
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock03,0,1368.33
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock04,0,1072.47
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock05,0,1427.7
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock06,0,1217.77
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock07,0,1423.63
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock08,0,1105.53
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock09,0,832.43
16,09112023_SEFL1D_trauma_G4,3,trauma,shock,shock10,0,877.4
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock01,0,182.02
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock02,6.33,147.49
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock03,14.67,72.94
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock04,41,56.42
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock05,48.17,38.15
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock06,14.67,190.03
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock07,46.83,26.61
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock08,67.33,14.32
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock09,8.5,62.19
16,09112023_SEFL1D_trauma_G4,3,trauma,postshock,postshock10,34.67,31.04
17,09112023_SEFL1D_trauma_G5,1,trauma,baseline,baseline,0,270.91
17,09112023_SEFL1D_trauma_G5,1,trauma,shock,shock01,0,1335.97
17,09112023_SEFL1D_trauma_G5,1,trauma,shock,shock02,0,1323.03
17,09112023_SEFL1D_trauma_G5,1,trauma,shock,shock03,0,923.37
17,09112023_SEFL1D_trauma_G5,1,trauma,shock,shock04,0,1121.63
17,09112023_SEFL1D_trauma_G5,1,trauma,shock,shock05,0,1260.57
