Animal,File,Box,phase,subphase,component,freezing,motion
3,230202_SEFL10K5_trauma_g1,3,trauma,postshock,postshock06,84.33,6.92
3,230202_SEFL10K5_trauma_g1,3,trauma,postshock,postshock07,70.17,24.18
3,230202_SEFL10K5_trauma_g1,3,trauma,postshock,postshock08,95.5,2.65
3,230202_SEFL10K5_trauma_g1,3,trauma,postshock,postshock09,81.67,4.39
3,230202_SEFL10K5_trauma_g1,3,trauma,postshock,postshock10,81.67,13.17
4,230202_SEFL10K5_trauma_g1,4,trauma,baseline,baseline,0.39,186.95
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock01,0,1068.1
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock02,0,855.1
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock03,0,729.73
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock04,0,972.97
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock05,0,975.3
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock06,0,442.33
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock07,0,690.27
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock08,0,577.5
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock09,0,571.4
4,230202_SEFL10K5_trauma_g1,4,trauma,shock,shock10,0,748.13
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock01,38.67,29.24
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock02,75.83,5.3
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock03,77,8.34
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock04,82,5.26
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock05,99.83,0.26
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock06,78,8.01
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock07,44.5,33.7
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock08,88.33,6.22
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock09,68.33,10.28
4,230202_SEFL10K5_trauma_g1,4,trauma,postshock,postshock10,70.83,8.81
5,230202_SEFL10K5_trauma_g2,1,trauma,baseline,baseline,1.19,186
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock01,0,823
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock02,0,607.93
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock03,0,741.07
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock04,0,466.43
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock05,0,1469.83
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock06,0,680.6
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock07,0,847.73
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock08,0,1056.43
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock09,0,588.83
5,230202_SEFL10K5_trauma_g2,1,trauma,shock,shock10,0,943.33
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock01,25.33,26.28
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock02,48.83,17.37
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock03,81.83,8.17
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock04,72.17,8.47
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock05,95.33,0.89
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock06,72.83,12.7
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock07,87.67,1.97
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock08,100,0.01
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock09,84.17,2.97
5,230202_SEFL10K5_trauma_g2,1,trauma,postshock,postshock10,91.83,2.54
6,230202_SEFL10K5_trauma_g2,2,trauma,baseline,baseline,0,260.49
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock01,0,973.6
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock02,0,688.53
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock03,0,904.83
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock04,0,881.2
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock05,0,994.33
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock06,0,1016.47
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock07,0,484.97
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock08,0,405.87
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock09,0,368.23
6,230202_SEFL10K5_trauma_g2,2,trauma,shock,shock10,0,311.63
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock01,32,46.34
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock02,60.67,32.07
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock03,69.17,9.19
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock04,40.5,15.52
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock05,27,28.06
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock06,25.17,87.99
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock07,57.17,18.62
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock08,5,146.73
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock09,91.5,1.01
6,230202_SEFL10K5_trauma_g2,2,trauma,postshock,postshock10,62,13.01
7,230202_SEFL10K5_trauma_g2,3,trauma,baseline,baseline,0,247.11
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock01,0,1055.33
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock02,0,576.77
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock03,0,779.23
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock04,0,550.9
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock05,0,695.27
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock06,0,469.87
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock07,0,359.4
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock08,0,548.8
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock09,0,612.83
7,230202_SEFL10K5_trauma_g2,3,trauma,shock,shock10,0,544.4
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock01,19.17,67.67
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock02,30,72.08
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock03,46.33,43.16
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock04,25,100.9
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock05,58.83,39.94
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock06,67.33,13.4
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock07,66,31.28
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock08,82.67,8.19
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock09,100,0
7,230202_SEFL10K5_trauma_g2,3,trauma,postshock,postshock10,46.67,28.89
8,230202_SEFL10K5_trauma_g2,4,trauma,baseline,baseline,0,203.43
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock01,0,778.4
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock02,0,1145.77
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock03,0,995.7
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock04,0,1222
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock05,0,799.87
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock06,0,645.63
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock07,0,856.77
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock08,0,803.37
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock09,0,1039.33
8,230202_SEFL10K5_trauma_g2,4,trauma,shock,shock10,0,1410.23
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock01,0,77.24
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock02,63.33,19.2
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock03,81,9.09
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock04,94.83,0.74
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock05,87.83,3.74
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock06,77.33,7.09
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock07,89.83,7.94
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock08,90.17,1.19
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock09,74.17,10.13
8,230202_SEFL10K5_trauma_g2,4,trauma,postshock,postshock10,95.67,0.91
9,230202_SEFL10K5_trauma_g3,1,trauma,baseline,baseline,0,255.27
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock01,0,1280.83
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock02,0,1030.33
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock03,0,1253.93
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock04,0,857.07
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock05,0,1096.13
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock06,0,1190.03
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock07,0,953.87
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock08,0,732.83
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock09,0,794.3
9,230202_SEFL10K5_trauma_g3,1,trauma,shock,shock10,0,636.87
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock01,24.5,38.39
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock02,58.5,22.46
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock03,55.33,17.75
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock04,85.67,7.08
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock05,56.83,58.53
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock06,97.5,0.38
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock07,47.67,101.52
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock08,91.33,0.86
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock09,18.5,53.03
9,230202_SEFL10K5_trauma_g3,1,trauma,postshock,postshock10,100,0
10,230202_SEFL10K5_trauma_g3,2,trauma,baseline,baseline,0.91,180.81
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock01,0,771.37
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock02,0,607.27
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock03,0,1026.33
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock04,0,608.67
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock05,0,851.47
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock06,0,986.03
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock07,0,933.13
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock08,0,490.73
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock09,0,594.27
10,230202_SEFL10K5_trauma_g3,2,trauma,shock,shock10,0,1217.5
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock01,0,112.8
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock02,41.83,21.2
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock03,7.67,59.01
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock04,96.67,1.51
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock05,56.17,18.34
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock06,90,4.77
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock07,75.33,5.63
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock08,73,30.74
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock09,87.17,2.69
10,230202_SEFL10K5_trauma_g3,2,trauma,postshock,postshock10,73.83,6.91
11,230202_SEFL10K5_trauma_g3,3,trauma,baseline,baseline,1.22,229.5
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock01,0,1463.67
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock02,0,1841.13
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock03,0,872
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock04,0,804.93
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock05,0,2008.1
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock06,0,750.27
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock07,0,1725.4
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock08,0,704.2
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock09,0,886.93
11,230202_SEFL10K5_trauma_g3,3,trauma,shock,shock10,0,710.5
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock01,27,88.77
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock02,64.83,33
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock03,69.83,10.34
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock04,80.17,3.67
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock05,77,23.07
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock06,36.33,30.4
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock07,56.17,17.17
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock08,96.67,0.17
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock09,99.83,0.41
11,230202_SEFL10K5_trauma_g3,3,trauma,postshock,postshock10,86.17,3.63
12,230202_SEFL10K5_trauma_g3,4,trauma,baseline,baseline,0,180.4
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock01,0,1039
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock02,0,1686.8
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock03,0,2150.83
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock04,0,1356.37
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock05,0,1662.53
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock06,0,1222.93
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock07,0,1126.87
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock08,0,996.07
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock09,0,971.03
12,230202_SEFL10K5_trauma_g3,4,trauma,shock,shock10,0,943.3
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock01,5.83,56.01
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock02,46.5,37.23
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock03,71,5.74
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock04,75.83,8.67
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock05,81.5,12.56
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock06,73.33,19.47
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock07,63.5,22.25
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock08,96,1.05
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock09,97.67,0.33
12,230202_SEFL10K5_trauma_g3,4,trauma,postshock,postshock10,66.83,9.04
14,230202_SEFL10K5_trauma_g4,1,trauma,baseline,baseline,0,228.09
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock01,0,2153.7
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock02,0,1249
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock03,0,1281.97
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock04,0,773.1
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock05,0,677.67
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock06,0,723.8
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock07,0,1134.13
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock08,0,1062.63
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock09,0,688.17
14,230202_SEFL10K5_trauma_g4,1,trauma,shock,shock10,0,915.13
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock01,56,27.06
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock02,57.5,21.76
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock03,87.67,5.8
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock04,60.17,23.25
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock05,67.83,8.82
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock06,58.67,58.31
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock07,52.5,22.28
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock08,78.5,7.12
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock09,57.83,14.53
14,230202_SEFL10K5_trauma_g4,1,trauma,postshock,postshock10,88.17,4.21
15,230202_SEFL10K5_trauma_g4,2,trauma,baseline,baseline,1.49,122.43
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock01,0,840.97
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock02,0,846.1
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock03,0,1003.4
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock04,0,1059.23
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock05,0,796.1
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock06,0,657.53
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock07,0,1121.37
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock08,0,1165.23
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock09,0,563.47
15,230202_SEFL10K5_trauma_g4,2,trauma,shock,shock10,0,1132.23
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock01,12.17,129.49
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock02,32.5,76.39
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock03,52.83,28.38
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock04,49.83,11.7
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock05,93.5,1.46
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock06,75.67,12.74
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock07,46.17,23.48
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock08,77.17,12.85
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock09,46.17,14.4
15,230202_SEFL10K5_trauma_g4,2,trauma,postshock,postshock10,64.17,15.2
16,230202_SEFL10K5_trauma_g4,3,trauma,baseline,baseline,0,202.95
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock01,0,857.3
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock02,0,737.33
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock03,0,1158.3
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock04,0,1139.13
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock05,0,827.87
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock06,0,893.07
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock07,0,605.17
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock08,0,722.4
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock09,0,725.3
16,230202_SEFL10K5_trauma_g4,3,trauma,shock,shock10,0,713.9
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock01,0,217.44
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock02,13.17,88.74
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock03,16.83,55.3
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock04,79.17,7.53
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock05,49.5,17.55
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock06,45.5,30.01
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock07,95.33,1.92
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock08,27.5,42.62
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock09,85,4.06
16,230202_SEFL10K5_trauma_g4,3,trauma,postshock,postshock10,81.17,8.54
17,230202_SEFL10K5_trauma_g4,4,trauma,baseline,baseline,0,223.33
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock01,0,1515.57
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock02,0,891.17
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock03,0,788.13
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock04,0,466.1
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock05,0,717.7
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock06,0,556.13
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock07,0,1313.17
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock08,0,320.33
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock09,0,464.6
17,230202_SEFL10K5_trauma_g4,4,trauma,shock,shock10,0,498.3
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock01,0,62.25
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock02,37.5,31.83
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock03,71.17,9.29
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock04,61.17,14.65
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock05,53.67,23.54
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock06,87.5,10.51
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock07,84.17,3.73
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock08,96.5,0.68
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock09,72,13.19
17,230202_SEFL10K5_trauma_g4,4,trauma,postshock,postshock10,86.5,4.95
18,230202_SEFL10K5_trauma_g5,1,trauma,baseline,baseline,1.81,223.66
18,230202_SEFL10K5_trauma_g5,1,trauma,shock,shock01,0,884.67
18,230202_SEFL10K5_trauma_g5,1,trauma,shock,shock02,0,800.8
18,230202_SEFL10K5_trauma_g5,1,trauma,shock,shock03,0,952.07
18,230202_SEFL10K5_trauma_g5,1,trauma,shock,shock04,0,742.3
