Animal,File,Box,phase,subphase,component,freezing,motion
8,231010_SEFL10g3_trauma_g2,4,trauma,postshock,postshock02,35.83,32.27
8,231010_SEFL10g3_trauma_g2,4,trauma,postshock,postshock03,46.83,32.05
8,231010_SEFL10g3_trauma_g2,4,trauma,postshock,postshock04,80.83,28.42
8,231010_SEFL10g3_trauma_g2,4,trauma,postshock,postshock05,77.83,14.33
8,231010_SEFL10g3_trauma_g2,4,trauma,postshock,postshock06,62.33,16.53
8,231010_SEFL10g3_trauma_g2,4,trauma,postshock,postshock07,85.33,2.45
8,231010_SEFL10g3_trauma_g2,4,trauma,postshock,postshock08,87.83,2.86
8,231010_SEFL10g3_trauma_g2,4,trauma,postshock,postshock09,45,20.16
8,231010_SEFL10g3_trauma_g2,4,trauma,postshock,postshock10,77,4.25
9,231010_SEFL10g3_trauma_g3,1,trauma,baseline,baseline,0,176.72
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock01,0,1157.87
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock02,0,840.6
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock03,0,1338.57
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock04,0,850.43
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock05,0,1682.03
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock06,0,977.93
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock07,0,1101.87
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock08,0,1079.2
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock09,0,1253.4
9,231010_SEFL10g3_trauma_g3,1,trauma,shock,shock10,0,1126.57
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock01,6,86.08
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock02,24.33,76.39
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock03,23.33,37.77
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock04,59.83,19.8
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock05,35.17,34.27
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock06,40.17,19.11
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock07,48.33,6.8
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock08,16.67,35.55
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock09,31.17,22.88
9,231010_SEFL10g3_trauma_g3,1,trauma,postshock,postshock10,38.67,38.12
10,231010_SEFL10g3_trauma_g3,2,trauma,baseline,baseline,0,246.25
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock01,0,925.4
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock02,0,915.4
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock03,0,1022.47
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock04,0,1130.33
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock05,0,915.2
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock06,0,435.3
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock07,0,1532.77
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock08,0,1634.6
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock09,0,1048.47
10,231010_SEFL10g3_trauma_g3,2,trauma,shock,shock10,0,769.33
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock01,0,139.67
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock02,0,137.56
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock03,0,84.08
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock04,28.83,29.65
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock05,29.33,56.84
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock06,73.83,9.44
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock07,49.17,59.62
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock08,41.17,60.7
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock09,15,30.65
10,231010_SEFL10g3_trauma_g3,2,trauma,postshock,postshock10,20.67,44.67
11,231010_SEFL10g3_trauma_g3,3,trauma,baseline,baseline,1.06,198.5
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock01,0,41.37
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock02,0,43.03
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock03,0,186.97
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock04,0,10.57
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock05,0,245.87
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock06,0,184.7
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock07,0,30.27
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock08,0,258.23
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock09,0,136.5
11,231010_SEFL10g3_trauma_g3,3,trauma,shock,shock10,0,28.23
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock01,0,112.47
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock02,5.5,113.06
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock03,0,146.95
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock04,0,177.88
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock05,0,80.58
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock06,0,183.2
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock07,0,119.8
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock08,0,172.7
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock09,0,76.97
11,231010_SEFL10g3_trauma_g3,3,trauma,postshock,postshock10,0,121.36
12,231010_SEFL10g3_trauma_g3,4,trauma,baseline,baseline,0,199.72
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock01,0,1846.63
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock02,0,1164.63
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock03,0,720.27
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock04,0,811.23
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock05,0,859.93
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock06,0,609.67
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock07,0,1006.5
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock08,0,720.3
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock09,0,901.83
12,231010_SEFL10g3_trauma_g3,4,trauma,shock,shock10,0,357.83
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock01,69,14.42
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock02,63.33,29.86
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock03,81.17,7.17
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock04,80.33,5.82
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock05,83.83,4.43
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock06,51.17,36.11
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock07,71.5,5.97
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock08,80.5,2.77
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock09,43.83,40.78
12,231010_SEFL10g3_trauma_g3,4,trauma,postshock,postshock10,33.83,67.66
13,231010_SEFL10g3_trauma_g4,1,trauma,baseline,baseline,0.38,187.62
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock01,0,1211.37
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock02,0,1364.93
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock03,0,1472.3
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock04,0,886.9
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock05,0,1017
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock06,0,1048.83
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock07,0,1089.47
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock08,0,854.17
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock09,0,1489.2
13,231010_SEFL10g3_trauma_g4,1,trauma,shock,shock10,0,1445
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock01,10.67,67.88
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock02,8,63.64
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock03,37.33,32.75
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock04,13.17,108.93
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock05,23.83,158.58
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock06,69.83,11.54
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock07,72.67,10.65
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock08,59,13.58
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock09,35.33,33.08
13,231010_SEFL10g3_trauma_g4,1,trauma,postshock,postshock10,89.83,2.62
14,231010_SEFL10g3_trauma_g4,2,trauma,baseline,baseline,2.54,206.23
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock01,0,369.23
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock02,0,551.77
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock03,0,766.3
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock04,0,562.5
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock05,0,1138.6
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock06,0,882.57
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock07,0,783.63
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock08,0,927.37
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock09,0,747.03
14,231010_SEFL10g3_trauma_g4,2,trauma,shock,shock10,0,801.13
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock01,5,102.67
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock02,19.83,49.2
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock03,52.67,25.29
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock04,51.67,91.02
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock05,70.83,41.21
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock06,74.5,10.98
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock07,61,186.16
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock08,94.83,1.38
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock09,36.83,148.83
14,231010_SEFL10g3_trauma_g4,2,trauma,postshock,postshock10,41,16.34
15,231010_SEFL10g3_trauma_g4,3,trauma,baseline,baseline,0,177
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock01,0,960.5
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock02,0,1036.47
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock03,0,1115.87
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock04,0,647.27
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock05,0,1003.3
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock06,0,831.93
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock07,0,1177.4
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock08,0,1044.97
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock09,0,350.47
15,231010_SEFL10g3_trauma_g4,3,trauma,shock,shock10,0,631.4
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock01,23.67,47.03
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock02,40.33,10.69
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock03,67.83,8.11
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock04,72,4.05
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock05,93,2
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock06,84.5,4.66
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock07,76.33,7.17
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock08,33.17,41.76
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock09,77.5,19.81
15,231010_SEFL10g3_trauma_g4,3,trauma,postshock,postshock10,65.5,10.51
16,231010_SEFL10g3_trauma_g4,4,trauma,baseline,baseline,0.4,207.67
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock01,0,152.3
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock02,0,145.1
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock03,0,93.9
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock04,0,155.17
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock05,0,423.07
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock06,0,356.47
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock07,0,92.33
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock08,0,51.77
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock09,0,333.3
16,231010_SEFL10g3_trauma_g4,4,trauma,shock,shock10,0,393.33
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock01,0,258.71
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock02,0,105.79
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock03,0,253.5
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock04,0,211.8
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock05,0,195.86
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock06,0,137.23
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock07,0,176.88
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock08,0,174.63
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock09,0,102.91
16,231010_SEFL10g3_trauma_g4,4,trauma,postshock,postshock10,0,185.99
17,231010_SEFL10g3_trauma_g5,1,trauma,baseline,baseline,0.99,226.69
17,231010_SEFL10g3_trauma_g5,1,trauma,shock,shock01,0,90.7
17,231010_SEFL10g3_trauma_g5,1,trauma,shock,shock02,0,8.63
17,231010_SEFL10g3_trauma_g5,1,trauma,shock,shock03,0,178.07
17,231010_SEFL10g3_trauma_g5,1,trauma,shock,shock04,0,85.33
17,231010_SEFL10g3_trauma_g5,1,trauma,shock,shock05,0,150.63
