Animal,File,Box,phase,subphase,component,freezing,motion
3,210406_SEFL10g2_trauma_g1,3,trauma,bl,baseline,0,219.7
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock01,0,916.2
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock02,0,860.77
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock03,0,1179.87
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock04,0,733.3
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock05,0,881.63
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock06,0,1087.7
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock07,0,1719.57
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock08,0,564.13
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock09,0,755.57
3,210406_SEFL10g2_trauma_g1,3,trauma,shock,shock10,0,941.1
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock01,7.17,109.4
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock02,20.17,46.44
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock03,21.67,44.12
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock04,45,16.38
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock05,57.17,33.17
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock06,52,25.07
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock07,67.67,9.89
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock08,59.83,15.62
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock09,33.17,35.77
3,210406_SEFL10g2_trauma_g1,3,trauma,postshock,postshock10,61,30.87
4,210406_SEFL10g2_trauma_g1,4,trauma,bl,baseline,0,219.01
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock01,0,1593.03
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock02,0,1669.13
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock03,0,1170.93
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock04,0,929.07
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock05,0,1131.13
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock06,0,732.5
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock07,0,1231.83
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock08,0,908.53
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock09,0,1147.9
4,210406_SEFL10g2_trauma_g1,4,trauma,shock,shock10,0,877.83
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock01,41.5,23.29
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock02,88.33,4.38
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock03,33.33,56.56
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock04,75.83,7.16
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock05,90.67,2.38
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock06,86.5,6.21
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock07,59.83,50.38
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock08,44,33.32
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock09,43.17,78.61
4,210406_SEFL10g2_trauma_g1,4,trauma,postshock,postshock10,67.67,11.5
5,210406_SEFL10g2_trauma_g2,1,trauma,bl,baseline,0,235.03
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock01,0,1109.83
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock02,0,830.8
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock03,0,863.97
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock04,0,744
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock05,0,755.37
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock06,0,914.1
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock07,0,663.5
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock08,0,747.27
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock09,0,893.97
5,210406_SEFL10g2_trauma_g2,1,trauma,shock,shock10,0,1009.67
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock01,60.33,23.76
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock02,39.83,59.52
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock03,68,20.93
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock04,46.5,66.44
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock05,58,14.94
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock06,77.67,5.8
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock07,75.5,10.45
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock08,69.17,15.67
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock09,55.33,27.32
5,210406_SEFL10g2_trauma_g2,1,trauma,postshock,postshock10,50.5,27.7
6,210406_SEFL10g2_trauma_g2,2,trauma,bl,baseline,0,232.34
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock01,0,216
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock02,0,6.4
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock03,0,78
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock04,0,162.6
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock05,0,355.07
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock06,0,178.67
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock07,0,128
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock08,0,115.57
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock09,0,212.3
6,210406_SEFL10g2_trauma_g2,2,trauma,shock,shock10,0,89.9
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock01,0,123.91
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock02,0,149.05
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock03,0,231.88
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock04,0,212.09
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock05,0,177.49
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock06,0,272.88
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock07,7.17,105.36
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock08,0,145.72
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock09,0,97.8
6,210406_SEFL10g2_trauma_g2,2,trauma,postshock,postshock10,0,181.66
7,210406_SEFL10g2_trauma_g2,3,trauma,bl,baseline,0,261.79
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock01,0,1170.6
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock02,0,1180.37
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock03,0,799.27
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock04,0,750.47
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock05,0,750.3
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock06,0,609.53
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock07,0,721.03
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock08,0,809
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock09,0,749.33
7,210406_SEFL10g2_trauma_g2,3,trauma,shock,shock10,0,1236.67
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock01,0,173.5
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock02,31.33,36.42
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock03,37.33,38.45
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock04,44.33,82.64
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock05,31,71.56
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock06,52.83,13.45
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock07,18.5,102.65
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock08,71.83,11.67
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock09,70.67,16.61
7,210406_SEFL10g2_trauma_g2,3,trauma,postshock,postshock10,81,8.21
8,210406_SEFL10g2_trauma_g2,4,trauma,bl,baseline,0,213.84
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock01,0,1137.13
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock02,0,872.8
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock03,0,811.27
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock04,0,972.03
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock05,0,947.7
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock06,0,702.87
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock07,0,1387.27
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock08,0,2567.87
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock09,0,885.07
8,210406_SEFL10g2_trauma_g2,4,trauma,shock,shock10,0,1115.5
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock01,0,125.22
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock02,10.83,115.81
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock03,57.5,22.99
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock04,59.83,24.66
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock05,52,28.76
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock06,60.17,25.38
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock07,63.83,10.24
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock08,46.67,39.11
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock09,73.83,12.39
8,210406_SEFL10g2_trauma_g2,4,trauma,postshock,postshock10,80.17,4.89
9,210406_SEFL10g2_trauma_g3,1,trauma,bl,baseline,0.43,279.73
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock01,0,1143.5
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock02,0,1096.7
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock03,0,852.77
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock04,0,690.5
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock05,0,1491.57
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock06,0,1589.17
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock07,0,703.17
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock08,0,975.57
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock09,0,1697.03
9,210406_SEFL10g2_trauma_g3,1,trauma,shock,shock10,0,826.43
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock01,0,195.18
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock02,0,253.8
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock03,0,270.91
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock04,25.17,51.09
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock05,31.83,44.97
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock06,16.5,114.25
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock07,45.83,20.45
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock08,49.83,23.29
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock09,65.83,11.96
9,210406_SEFL10g2_trauma_g3,1,trauma,postshock,postshock10,35,39.16
10,210406_SEFL10g2_trauma_g3,2,trauma,bl,baseline,0,240.07
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock01,0,740.2
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock02,0,650.57
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock03,0,418.87
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock04,0,701.43
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock05,0,391.23
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock06,0,1351.43
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock07,0,754.2
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock08,0,1145.57
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock09,0,850.17
10,210406_SEFL10g2_trauma_g3,2,trauma,shock,shock10,0,1374.53
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock01,0,186.63
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock02,0,58.08
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock03,8.17,127
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock04,54.5,28.11
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock05,47.5,31.56
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock06,35.83,67.53
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock07,51.5,104.81
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock08,74.33,19.43
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock09,68.83,20.32
10,210406_SEFL10g2_trauma_g3,2,trauma,postshock,postshock10,85,6.72
11,210406_SEFL10g2_trauma_g3,3,trauma,bl,baseline,0,280.27
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock01,0,909.3
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock02,0,795.77
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock03,0,766.37
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock04,0,685.6
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock05,0,1357.3
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock06,0,537.33
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock07,0,827.33
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock08,0,581.2
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock09,0,911.13
11,210406_SEFL10g2_trauma_g3,3,trauma,shock,shock10,0,1330.6
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock01,5.67,101.9
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock02,19.67,62.25
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock03,43.83,46.26
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock04,40.17,29.43
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock05,67.83,14.23
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock06,70.33,7.61
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock07,57.17,11.96
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock08,64.67,19.09
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock09,84.33,6.58
11,210406_SEFL10g2_trauma_g3,3,trauma,postshock,postshock10,78.17,8.38
12,210406_SEFL10g2_trauma_g3,4,trauma,bl,baseline,0.73,238.72
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock01,0,958.03
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock02,0,710.9
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock03,0,1058.43
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock04,0,823.43
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock05,0,722.03
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock06,0,734.03
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock07,0,767.87
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock08,0,960.3
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock09,0,741.37
12,210406_SEFL10g2_trauma_g3,4,trauma,shock,shock10,0,1096.77
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock01,0,206.15
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock02,0,167.86
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock03,11.5,83.14
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock04,14.17,200.09
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock05,38.17,24.93
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock06,22.33,167.25
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock07,15.33,68.66
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock08,34.33,178.25
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock09,42.5,46.07
12,210406_SEFL10g2_trauma_g3,4,trauma,postshock,postshock10,5.67,132.63
13,210406_SEFL10g2_trauma_g4,1,trauma,bl,baseline,0.34,173.67
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock01,0,1264.6
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock02,0,1021.03
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock03,0,984.93
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock04,0,1636.8
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock05,0,1076.63
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock06,0,1373.33
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock07,0,664.43
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock08,0,924.87
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock09,0,677.3
13,210406_SEFL10g2_trauma_g4,1,trauma,shock,shock10,0,479.97
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock01,42.17,66.09
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock02,55,18.98
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock03,53.83,12.23
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock04,72,6.88
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock05,55.67,29.95
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock06,71.33,11.37
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock07,76.67,5.03
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock08,80.33,7.88
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock09,84.5,18.45
13,210406_SEFL10g2_trauma_g4,1,trauma,postshock,postshock10,67.5,12.21
14,210406_SEFL10g2_trauma_g4,2,trauma,bl,baseline,0,258.16
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock01,0,1162.23
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock02,0,1023.03
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock03,0,1036.8
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock04,0,760.1
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock05,0,888.23
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock06,0,1788.8
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock07,0,815.77
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock08,0,860.2
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock09,0,725.83
14,210406_SEFL10g2_trauma_g4,2,trauma,shock,shock10,0,600
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock01,0,119.96
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock02,0,150.76
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock03,5.5,110.3
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock04,69.33,10.15
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock05,34.83,32.4
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock06,71.67,7.58
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock07,62.5,25.59
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock08,62,35.53
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock09,63.33,12.62
14,210406_SEFL10g2_trauma_g4,2,trauma,postshock,postshock10,54.17,12.38
15,210406_SEFL10g2_trauma_g4,3,trauma,bl,baseline,0,267.25
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock01,0,135.53
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock02,0,414.57
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock03,0,31.23
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock04,0,288.97
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock05,0,234.4
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock06,0,82.13
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock07,0,148.77
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock08,0,86.9
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock09,0,122.1
15,210406_SEFL10g2_trauma_g4,3,trauma,shock,shock10,0,299.63
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock01,0,318.59
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock02,0,211.02
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock03,0,233.34
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock04,0,193.25
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock05,5.83,213.76
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock06,0,157.54
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock07,0,153.16
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock08,0,183.2
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock09,0,332.75
15,210406_SEFL10g2_trauma_g4,3,trauma,postshock,postshock10,0,207.84
16,210406_SEFL10g2_trauma_g4,4,trauma,bl,baseline,0,246.36
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock01,0,793.9
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock02,0,1027.83
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock03,0,1083.43
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock04,0,523.57
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock05,0,600.87
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock06,0,504.1
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock07,0,518.93
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock08,0,808.37
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock09,0,428.63
16,210406_SEFL10g2_trauma_g4,4,trauma,shock,shock10,0,626.63
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock01,0,178.74
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock02,49.5,30.93
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock03,62,19.87
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock04,69.5,11.46
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock05,79.5,5.54
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock06,76.33,9.94
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock07,54.17,11.77
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock08,73.67,9.7
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock09,88,2.04
16,210406_SEFL10g2_trauma_g4,4,trauma,postshock,postshock10,64.17,18.51
17,210407_SEFL10G2_trauma_g1,1,trauma,bl,baseline,0,257.78
17,210407_SEFL10G2_trauma_g1,1,trauma,shock,shock01,0,893.6
17,210407_SEFL10G2_trauma_g1,1,trauma,shock,shock02,0,803.13
17,210407_SEFL10G2_trauma_g1,1,trauma,shock,shock03,0,707.4
17,210407_SEFL10G2_trauma_g1,1,trauma,shock,shock04,0,595.03
17,210407_SEFL10G2_trauma_g1,1,trauma,shock,shock05,0,678.9
17,210407_SEFL10G2_trauma_g1,1,trauma,shock,shock06,0,788.6
