Animal,File,Box,phase,subphase,component,freezing,motion
11,210901_SEFL10j_s1_mildstressor_3,3,mildstressor,prepost,post,55.33,67.51
11,210901_SEFL10j_s1_mildstressor_3,3,mildstressor,startle,startle_post,0,178.32
11,210901_SEFL10j_s1_mildstressor_3,3,mildstressor,startle,startle_pre,0,256.07
11,210901_SEFL10j_s1_mildstressor_3,3,mildstressor,startle,startle_startle,0,959.72
12,210901_SEFL10j_s1_mildstressor_3,4,mildstressor,prepost,bl,0,598.26
12,210901_SEFL10j_s1_mildstressor_3,4,mildstressor,prepost,post,0,590.56
12,210901_SEFL10j_s1_mildstressor_3,4,mildstressor,startle,startle_post,0,286.44
12,210901_SEFL10j_s1_mildstressor_3,4,mildstressor,startle,startle_pre,0,806.31
12,210901_SEFL10j_s1_mildstressor_3,4,mildstressor,startle,startle_startle,0,866.89
13,210901_SEFL10j_s1_mildstressor_4,1,mildstressor,prepost,bl,0.61,454.84
13,210901_SEFL10j_s1_mildstressor_4,1,mildstressor,prepost,post,81,25.31
13,210901_SEFL10j_s1_mildstressor_4,1,mildstressor,startle,startle_post,83.33,52.37
13,210901_SEFL10j_s1_mildstressor_4,1,mildstressor,startle,startle_pre,0,145.83
13,210901_SEFL10j_s1_mildstressor_4,1,mildstressor,startle,startle_startle,0,967.61
14,210901_SEFL10j_s1_mildstressor_4,2,mildstressor,prepost,bl,0,493.06
14,210901_SEFL10j_s1_mildstressor_4,2,mildstressor,prepost,post,50,214.35
14,210901_SEFL10j_s1_mildstressor_4,2,mildstressor,startle,startle_post,0,436.83
14,210901_SEFL10j_s1_mildstressor_4,2,mildstressor,startle,startle_pre,0,394.68
14,210901_SEFL10j_s1_mildstressor_4,2,mildstressor,startle,startle_startle,0,1141.17
15,210901_SEFL10j_s1_mildstressor_4,3,mildstressor,prepost,bl,1.35,464.84
15,210901_SEFL10j_s1_mildstressor_4,3,mildstressor,prepost,post,55,41.2
15,210901_SEFL10j_s1_mildstressor_4,3,mildstressor,startle,startle_post,36.67,66.53
15,210901_SEFL10j_s1_mildstressor_4,3,mildstressor,startle,startle_pre,0,261.73
15,210901_SEFL10j_s1_mildstressor_4,3,mildstressor,startle,startle_startle,0,1153.62
16,210901_SEFL10j_s1_mildstressor_4,4,mildstressor,prepost,bl,0,591.12
16,210901_SEFL10j_s1_mildstressor_4,4,mildstressor,prepost,post,31.33,65.34
16,210901_SEFL10j_s1_mildstressor_4,4,mildstressor,startle,startle_post,0,148.76
16,210901_SEFL10j_s1_mildstressor_4,4,mildstressor,startle,startle_pre,0,472.67
16,210901_SEFL10j_s1_mildstressor_4,4,mildstressor,startle,startle_startle,0,799.82
17,210901_SEFL10j_s1_mildstressor_5,1,mildstressor,prepost,bl,3.35,338.53
17,210901_SEFL10j_s1_mildstressor_5,1,mildstressor,prepost,post,66,86.52
17,210901_SEFL10j_s1_mildstressor_5,1,mildstressor,startle,startle_post,0,273.39
17,210901_SEFL10j_s1_mildstressor_5,1,mildstressor,startle,startle_pre,0,231.72
17,210901_SEFL10j_s1_mildstressor_5,1,mildstressor,startle,startle_startle,0,675.24
18,210901_SEFL10j_s1_mildstressor_5,2,mildstressor,prepost,bl,0,568.58
18,210901_SEFL10j_s1_mildstressor_5,2,mildstressor,prepost,post,0,233.07
18,210901_SEFL10j_s1_mildstressor_5,2,mildstressor,startle,startle_post,0,268.58
18,210901_SEFL10j_s1_mildstressor_5,2,mildstressor,startle,startle_pre,0,687.64
18,210901_SEFL10j_s1_mildstressor_5,2,mildstressor,startle,startle_startle,0,936.51
19,210902_SEFL10j_s2_mildstressor_1,1,mildstressor,prepost,bl,0.65,285.88
19,210902_SEFL10j_s2_mildstressor_1,1,mildstressor,prepost,post,64,22.3
19,210902_SEFL10j_s2_mildstressor_1,1,mildstressor,startle,startle_post,0,28.3
19,210902_SEFL10j_s2_mildstressor_1,1,mildstressor,startle,startle_pre,0,257.12
19,210902_SEFL10j_s2_mildstressor_1,1,mildstressor,startle,startle_startle,0,587.49
20,210902_SEFL10j_s2_mildstressor_1,2,mildstressor,prepost,bl,0.69,414.71
20,210902_SEFL10j_s2_mildstressor_1,2,mildstressor,prepost,post,0,332.12
20,210902_SEFL10j_s2_mildstressor_1,2,mildstressor,startle,startle_post,0,268.32
20,210902_SEFL10j_s2_mildstressor_1,2,mildstressor,startle,startle_pre,0,371.04
20,210902_SEFL10j_s2_mildstressor_1,2,mildstressor,startle,startle_startle,0,749.63
21,210902_SEFL10j_s2_mildstressor_1,3,mildstressor,prepost,bl,0,546.11
21,210902_SEFL10j_s2_mildstressor_1,3,mildstressor,prepost,post,0,665.88
21,210902_SEFL10j_s2_mildstressor_1,3,mildstressor,startle,startle_post,0,920.2
21,210902_SEFL10j_s2_mildstressor_1,3,mildstressor,startle,startle_pre,0,246.26
21,210902_SEFL10j_s2_mildstressor_1,3,mildstressor,startle,startle_startle,0,828.16
23,210902_SEFL10j_s2_mildstressor_1,4,mildstressor,prepost,bl,2.44,447.1
23,210902_SEFL10j_s2_mildstressor_1,4,mildstressor,prepost,post,0,488.59
23,210902_SEFL10j_s2_mildstressor_1,4,mildstressor,startle,startle_post,0,365.89
23,210902_SEFL10j_s2_mildstressor_1,4,mildstressor,startle,startle_pre,0,209.86
23,210902_SEFL10j_s2_mildstressor_1,4,mildstressor,startle,startle_startle,0,701.6
24,210902_SEFL10j_s2_mildstressor_2,1,mildstressor,prepost,bl,0,558.34
24,210902_SEFL10j_s2_mildstressor_2,1,mildstressor,prepost,post,0,335.67
24,210902_SEFL10j_s2_mildstressor_2,1,mildstressor,startle,startle_post,0,521.71
24,210902_SEFL10j_s2_mildstressor_2,1,mildstressor,startle,startle_pre,0,190.56
24,210902_SEFL10j_s2_mildstressor_2,1,mildstressor,startle,startle_startle,0,976.11
25,210902_SEFL10j_s2_mildstressor_2,2,mildstressor,prepost,bl,2.09,346.9
25,210902_SEFL10j_s2_mildstressor_2,2,mildstressor,prepost,post,48.67,92.11
25,210902_SEFL10j_s2_mildstressor_2,2,mildstressor,startle,startle_post,44.44,36.06
25,210902_SEFL10j_s2_mildstressor_2,2,mildstressor,startle,startle_pre,41.11,154.49
25,210902_SEFL10j_s2_mildstressor_2,2,mildstressor,startle,startle_startle,0,1022.49
26,210902_SEFL10j_s2_mildstressor_2,3,mildstressor,prepost,bl,0,602.7
26,210902_SEFL10j_s2_mildstressor_2,3,mildstressor,prepost,post,0,155.17
26,210902_SEFL10j_s2_mildstressor_2,3,mildstressor,startle,startle_post,0,161.09
26,210902_SEFL10j_s2_mildstressor_2,3,mildstressor,startle,startle_pre,0,179.34
26,210902_SEFL10j_s2_mildstressor_2,3,mildstressor,startle,startle_startle,0,987.57
27,210902_SEFL10j_s2_mildstressor_2,4,mildstressor,prepost,bl,0,556.39
27,210902_SEFL10j_s2_mildstressor_2,4,mildstressor,prepost,post,0,273.02
27,210902_SEFL10j_s2_mildstressor_2,4,mildstressor,startle,startle_post,0,215.31
27,210902_SEFL10j_s2_mildstressor_2,4,mildstressor,startle,startle_pre,0,532.8
27,210902_SEFL10j_s2_mildstressor_2,4,mildstressor,startle,startle_startle,0,948.42
28,210902_SEFL10j_s2_mildstressor_3,1,mildstressor,prepost,bl,1.48,391.68
28,210902_SEFL10j_s2_mildstressor_3,1,mildstressor,prepost,post,52.33,71.13
28,210902_SEFL10j_s2_mildstressor_3,1,mildstressor,startle,startle_post,63.33,68.07
28,210902_SEFL10j_s2_mildstressor_3,1,mildstressor,startle,startle_pre,0,163.48
28,210902_SEFL10j_s2_mildstressor_3,1,mildstressor,startle,startle_startle,0,768.17
29,210902_SEFL10j_s2_mildstressor_3,2,mildstressor,prepost,bl,0,472.45
29,210902_SEFL10j_s2_mildstressor_3,2,mildstressor,prepost,post,21.67,310.23
29,210902_SEFL10j_s2_mildstressor_3,2,mildstressor,startle,startle_post,72.22,58.81
29,210902_SEFL10j_s2_mildstressor_3,2,mildstressor,startle,startle_pre,0,388.46
29,210902_SEFL10j_s2_mildstressor_3,2,mildstressor,startle,startle_startle,0,706.88
30,210902_SEFL10j_s2_mildstressor_3,3,mildstressor,prepost,bl,0,526.73
30,210902_SEFL10j_s2_mildstressor_3,3,mildstressor,prepost,post,0,383.54
30,210902_SEFL10j_s2_mildstressor_3,3,mildstressor,startle,startle_post,0,299.57
30,210902_SEFL10j_s2_mildstressor_3,3,mildstressor,startle,startle_pre,0,381.56
30,210902_SEFL10j_s2_mildstressor_3,3,mildstressor,startle,startle_startle,0,610.77
31,210902_SEFL10j_s2_mildstressor_3,4,mildstressor,prepost,bl,0,511.37
31,210902_SEFL10j_s2_mildstressor_3,4,mildstressor,prepost,post,0,369.16
31,210902_SEFL10j_s2_mildstressor_3,4,mildstressor,startle,startle_post,0,248.8
31,210902_SEFL10j_s2_mildstressor_3,4,mildstressor,startle,startle_pre,0,334.98
31,210902_SEFL10j_s2_mildstressor_3,4,mildstressor,startle,startle_startle,0,763.63
32,210902_SEFL10j_s2_mildstressor_4,1,mildstressor,prepost,bl,0,501.09
32,210902_SEFL10j_s2_mildstressor_4,1,mildstressor,prepost,post,55.67,88.59
32,210902_SEFL10j_s2_mildstressor_4,1,mildstressor,startle,startle_post,66.67,37.1
32,210902_SEFL10j_s2_mildstressor_4,1,mildstressor,startle,startle_pre,0,706.09
32,210902_SEFL10j_s2_mildstressor_4,1,mildstressor,startle,startle_startle,0,532.26
33,210902_SEFL10j_s2_mildstressor_4,2,mildstressor,prepost,bl,0,421.8
33,210902_SEFL10j_s2_mildstressor_4,2,mildstressor,prepost,post,0,275.04
33,210902_SEFL10j_s2_mildstressor_4,2,mildstressor,startle,startle_post,0,224.24
33,210902_SEFL10j_s2_mildstressor_4,2,mildstressor,startle,startle_pre,0,538.67
33,210902_SEFL10j_s2_mildstressor_4,2,mildstressor,startle,startle_startle,0,783.66
34,210902_SEFL10j_s2_mildstressor_4,3,mildstressor,prepost,bl,0,491.8
34,210902_SEFL10j_s2_mildstressor_4,3,mildstressor,prepost,post,24,192.1
34,210902_SEFL10j_s2_mildstressor_4,3,mildstressor,startle,startle_post,0,257.02
34,210902_SEFL10j_s2_mildstressor_4,3,mildstressor,startle,startle_pre,0,605.06
34,210902_SEFL10j_s2_mildstressor_4,3,mildstressor,startle,startle_startle,0,1366.23
35,210902_SEFL10j_s2_mildstressor_4,4,mildstressor,prepost,bl,0,518.31
35,210902_SEFL10j_s2_mildstressor_4,4,mildstressor,prepost,post,0,326.93
35,210902_SEFL10j_s2_mildstressor_4,4,mildstressor,startle,startle_post,0,318.59
35,210902_SEFL10j_s2_mildstressor_4,4,mildstressor,startle,startle_pre,0,264.46
35,210902_SEFL10j_s2_mildstressor_4,4,mildstressor,startle,startle_startle,0,817.78
36,210902_SEFL10j_s2_mildstressor_5,1,mildstressor,prepost,bl,0,456.22
36,210902_SEFL10j_s2_mildstressor_5,1,mildstressor,prepost,post,48.33,156.24
36,210902_SEFL10j_s2_mildstressor_5,1,mildstressor,startle,startle_post,34.44,159.24
36,210902_SEFL10j_s2_mildstressor_5,1,mildstressor,startle,startle_pre,0,506.62
36,210902_SEFL10j_s2_mildstressor_5,1,mildstressor,startle,startle_startle,0,819.04
37,220119_SEFL10j_mildstressor_g1,1,mildstressor,prepost,bl,5.91,256.44
37,220119_SEFL10j_mildstressor_g1,1,mildstressor,prepost,post,73.67,28.12
37,220119_SEFL10j_mildstressor_g1,1,mildstressor,startle,startle_post,44.44,63.16
37,220119_SEFL10j_mildstressor_g1,1,mildstressor,startle,startle_pre,0,115.61
37,220119_SEFL10j_mildstressor_g1,1,mildstressor,startle,startle_startle,0,505.01
38,220119_SEFL10j_mildstressor_g1,2,mildstressor,prepost,bl,0,470.83
38,220119_SEFL10j_mildstressor_g1,2,mildstressor,prepost,post,52.33,68.89
38,220119_SEFL10j_mildstressor_g1,2,mildstressor,startle,startle_post,64.44,77.99
38,220119_SEFL10j_mildstressor_g1,2,mildstressor,startle,startle_pre,0,618.91
38,220119_SEFL10j_mildstressor_g1,2,mildstressor,startle,startle_startle,0,957.33
39,220119_SEFL10j_mildstressor_g1,3,mildstressor,prepost,bl,0,443.61
39,220119_SEFL10j_mildstressor_g1,3,mildstressor,prepost,post,0,341.5
39,220119_SEFL10j_mildstressor_g1,3,mildstressor,startle,startle_post,0,371.37
39,220119_SEFL10j_mildstressor_g1,3,mildstressor,startle,startle_pre,0,296.01
39,220119_SEFL10j_mildstressor_g1,3,mildstressor,startle,startle_startle,0,805.99
40,220119_SEFL10j_mildstressor_g1,4,mildstressor,prepost,bl,0,480.33
40,220119_SEFL10j_mildstressor_g1,4,mildstressor,prepost,post,0,209.15
40,220119_SEFL10j_mildstressor_g1,4,mildstressor,startle,startle_post,0,264.62
40,220119_SEFL10j_mildstressor_g1,4,mildstressor,startle,startle_pre,0,214.53
40,220119_SEFL10j_mildstressor_g1,4,mildstressor,startle,startle_startle,0,1129.13
41,220119_SEFL10j_mildstressor_g2,1,mildstressor,prepost,bl,0,476.14
41,220119_SEFL10j_mildstressor_g2,1,mildstressor,prepost,post,0,76.77
41,220119_SEFL10j_mildstressor_g2,1,mildstressor,startle,startle_post,0,99.43
41,220119_SEFL10j_mildstressor_g2,1,mildstressor,startle,startle_pre,0,272.03
41,220119_SEFL10j_mildstressor_g2,1,mildstressor,startle,startle_startle,0,767.42
42,220119_SEFL10j_mildstressor_g2,2,mildstressor,prepost,bl,0,543.62
42,220119_SEFL10j_mildstressor_g2,2,mildstressor,prepost,post,64.67,80.09
42,220119_SEFL10j_mildstressor_g2,2,mildstressor,startle,startle_post,84.44,26.51
42,220119_SEFL10j_mildstressor_g2,2,mildstressor,startle,startle_pre,0,473.88
42,220119_SEFL10j_mildstressor_g2,2,mildstressor,startle,startle_startle,0,1205.59
43,220119_SEFL10j_mildstressor_g2,3,mildstressor,prepost,bl,0,489.91
43,220119_SEFL10j_mildstressor_g2,3,mildstressor,prepost,post,27.67,144.98
43,220119_SEFL10j_mildstressor_g2,3,mildstressor,startle,startle_post,36.67,137.33
43,220119_SEFL10j_mildstressor_g2,3,mildstressor,startle,startle_pre,0,273.1
43,220119_SEFL10j_mildstressor_g2,3,mildstressor,startle,startle_startle,0,636.77
44,220119_SEFL10j_mildstressor_g2,4,mildstressor,prepost,bl,1.24,486.23
44,220119_SEFL10j_mildstressor_g2,4,mildstressor,prepost,post,59.67,91.85
44,220119_SEFL10j_mildstressor_g2,4,mildstressor,startle,startle_post,45.56,204.96
44,220119_SEFL10j_mildstressor_g2,4,mildstressor,startle,startle_pre,0,300.33
44,220119_SEFL10j_mildstressor_g2,4,mildstressor,startle,startle_startle,0,881.21
45,220119_SEFL10j_mildstressor_g3,1,mildstressor,prepost,bl,0.8,440.04
45,220119_SEFL10j_mildstressor_g3,1,mildstressor,prepost,post,24,119.08
45,220119_SEFL10j_mildstressor_g3,1,mildstressor,startle,startle_post,0,253.62
45,220119_SEFL10j_mildstressor_g3,1,mildstressor,startle,startle_pre,0,381.47
45,220119_SEFL10j_mildstressor_g3,1,mildstressor,startle,startle_startle,0,1068.83
46,220119_SEFL10j_mildstressor_g3,2,mildstressor,prepost,bl,0,543.14
46,220119_SEFL10j_mildstressor_g3,2,mildstressor,prepost,post,23.33,172.89
46,220119_SEFL10j_mildstressor_g3,2,mildstressor,startle,startle_post,0,299.2
46,220119_SEFL10j_mildstressor_g3,2,mildstressor,startle,startle_pre,0,365.88
46,220119_SEFL10j_mildstressor_g3,2,mildstressor,startle,startle_startle,0,694.77
47,220119_SEFL10j_mildstressor_g3,3,mildstressor,prepost,bl,0,583.58
47,220119_SEFL10j_mildstressor_g3,3,mildstressor,prepost,post,0,345.61
47,220119_SEFL10j_mildstressor_g3,3,mildstressor,startle,startle_post,0,316.02
47,220119_SEFL10j_mildstressor_g3,3,mildstressor,startle,startle_pre,0,607.19
47,220119_SEFL10j_mildstressor_g3,3,mildstressor,startle,startle_startle,0,858.22
48,220119_SEFL10j_mildstressor_g3,4,mildstressor,prepost,bl,0,501.55
48,220119_SEFL10j_mildstressor_g3,4,mildstressor,prepost,post,0,196.36
48,220119_SEFL10j_mildstressor_g3,4,mildstressor,startle,startle_post,0,158.86
48,220119_SEFL10j_mildstressor_g3,4,mildstressor,startle,startle_pre,0,309.81
48,220119_SEFL10j_mildstressor_g3,4,mildstressor,startle,startle_startle,0,682.37
49,220119_SEFL10j_mildstressor_g4,1,mildstressor,prepost,bl,4.28,345.27
49,220119_SEFL10j_mildstressor_g4,1,mildstressor,prepost,post,50,78.31
49,220119_SEFL10j_mildstressor_g4,1,mildstressor,startle,startle_post,0,190.17
49,220119_SEFL10j_mildstressor_g4,1,mildstressor,startle,startle_pre,41.11,159.99
49,220119_SEFL10j_mildstressor_g4,1,mildstressor,startle,startle_startle,0,459.57
50,220119_SEFL10j_mildstressor_g4,2,mildstressor,prepost,bl,0,539.69
50,220119_SEFL10j_mildstressor_g4,2,mildstressor,prepost,post,0,494.35
50,220119_SEFL10j_mildstressor_g4,2,mildstressor,startle,startle_post,0,723.04
50,220119_SEFL10j_mildstressor_g4,2,mildstressor,startle,startle_pre,0,464.77
50,220119_SEFL10j_mildstressor_g4,2,mildstressor,startle,startle_startle,0,722.87
51,220119_SEFL10j_mildstressor_g4,3,mildstressor,prepost,bl,0,406.82
51,220119_SEFL10j_mildstressor_g4,3,mildstressor,prepost,post,0,426.06
51,220119_SEFL10j_mildstressor_g4,3,mildstressor,startle,startle_post,0,543.98
51,220119_SEFL10j_mildstressor_g4,3,mildstressor,startle,startle_pre,0,209.92
51,220119_SEFL10j_mildstressor_g4,3,mildstressor,startle,startle_startle,0,594
52,220119_SEFL10j_mildstressor_g4,4,mildstressor,prepost,bl,0,558.9
52,220119_SEFL10j_mildstressor_g4,4,mildstressor,prepost,post,12.33,206.32
52,220119_SEFL10j_mildstressor_g4,4,mildstressor,startle,startle_post,0,329.06
52,220119_SEFL10j_mildstressor_g4,4,mildstressor,startle,startle_pre,0,473.04
52,220119_SEFL10j_mildstressor_g4,4,mildstressor,startle,startle_startle,0,1130.47
53,220119_SEFL10j_mildstressor_g5,1,mildstressor,prepost,bl,0,400.79
53,220119_SEFL10j_mildstressor_g5,1,mildstressor,prepost,post,0,241.12
53,220119_SEFL10j_mildstressor_g5,1,mildstressor,startle,startle_post,0,82.39
53,220119_SEFL10j_mildstressor_g5,1,mildstressor,startle,startle_pre,0,687.58
53,220119_SEFL10j_mildstressor_g5,1,mildstressor,startle,startle_startle,0,721.91
54,220119_SEFL10j_mildstressor_g5,2,mildstressor,prepost,bl,0.67,417.11
54,220119_SEFL10j_mildstressor_g5,2,mildstressor,prepost,post,0,195.13
54,220119_SEFL10j_mildstressor_g5,2,mildstressor,startle,startle_post,0,477.57
54,220119_SEFL10j_mildstressor_g5,2,mildstressor,startle,startle_pre,0,392.28
54,220119_SEFL10j_mildstressor_g5,2,mildstressor,startle,startle_startle,0,806.52
55,220119_SEFL10j_mildstressor_g5,3,mildstressor,prepost,bl,0,359.7
55,220119_SEFL10j_mildstressor_g5,3,mildstressor,prepost,post,22,163.01
55,220119_SEFL10j_mildstressor_g5,3,mildstressor,startle,startle_post,0,246.02
55,220119_SEFL10j_mildstressor_g5,3,mildstressor,startle,startle_pre,0,118.73
55,220119_SEFL10j_mildstressor_g5,3,mildstressor,startle,startle_startle,0,635.21
56,220119_SEFL10j_mildstressor_g5,4,mildstressor,prepost,bl,0,488.84
56,220119_SEFL10j_mildstressor_g5,4,mildstressor,prepost,post,0,141.27
56,220119_SEFL10j_mildstressor_g5,4,mildstressor,startle,startle_post,0,292.16
56,220119_SEFL10j_mildstressor_g5,4,mildstressor,startle,startle_pre,0,239.83
56,220119_SEFL10j_mildstressor_g5,4,mildstressor,startle,startle_startle,0,785.33
1,210902_SEFL10j_s1_sefltest_1,1,sefltest,avg,avg,4.03,283.16
1,210902_SEFL10j_s1_sefltest_1,1,sefltest,min,min01,2.33,267.52
1,210902_SEFL10j_s1_sefltest_1,1,sefltest,min,min02,5.72,166.92
1,210902_SEFL10j_s1_sefltest_1,1,sefltest,min,min03,0,277.16
1,210902_SEFL10j_s1_sefltest_1,1,sefltest,min,min04,7.83,282.77
1,210902_SEFL10j_s1_sefltest_1,1,sefltest,min,min05,3.94,228.32
1,210902_SEFL10j_s1_sefltest_1,1,sefltest,min,min06,4.06,299.96
1,210902_SEFL10j_s1_sefltest_1,1,sefltest,min,min07,1.67,433.94
1,210902_SEFL10j_s1_sefltest_1,1,sefltest,min,min08,6.22,308.74
2,210902_SEFL10j_s1_sefltest_1,2,sefltest,avg,avg,11.04,199.72
2,210902_SEFL10j_s1_sefltest_1,2,sefltest,min,min01,3.61,275.08
2,210902_SEFL10j_s1_sefltest_1,2,sefltest,min,min02,3.44,222.52
2,210902_SEFL10j_s1_sefltest_1,2,sefltest,min,min03,15.44,145.07
2,210902_SEFL10j_s1_sefltest_1,2,sefltest,min,min04,28.17,164.48
2,210902_SEFL10j_s1_sefltest_1,2,sefltest,min,min05,18.72,161.85
2,210902_SEFL10j_s1_sefltest_1,2,sefltest,min,min06,4.67,238.9
2,210902_SEFL10j_s1_sefltest_1,2,sefltest,min,min07,9.17,205.78
2,210902_SEFL10j_s1_sefltest_1,2,sefltest,min,min08,5.11,184.08
3,210902_SEFL10j_s1_sefltest_1,3,sefltest,avg,avg,11.13,249.44
3,210902_SEFL10j_s1_sefltest_1,3,sefltest,min,min01,1.72,454.61
3,210902_SEFL10j_s1_sefltest_1,3,sefltest,min,min02,17.06,196.48
3,210902_SEFL10j_s1_sefltest_1,3,sefltest,min,min03,14.78,176.92
3,210902_SEFL10j_s1_sefltest_1,3,sefltest,min,min04,13.94,222.48
3,210902_SEFL10j_s1_sefltest_1,3,sefltest,min,min05,7.78,294.18
3,210902_SEFL10j_s1_sefltest_1,3,sefltest,min,min06,12.56,181.53
3,210902_SEFL10j_s1_sefltest_1,3,sefltest,min,min07,11.83,227.52
3,210902_SEFL10j_s1_sefltest_1,3,sefltest,min,min08,9.33,241.78
4,210902_SEFL10j_s1_sefltest_1,4,sefltest,avg,avg,0.24,328.74
4,210902_SEFL10j_s1_sefltest_1,4,sefltest,min,min01,0,417.61
4,210902_SEFL10j_s1_sefltest_1,4,sefltest,min,min02,0,205.33
4,210902_SEFL10j_s1_sefltest_1,4,sefltest,min,min03,0,326.7
4,210902_SEFL10j_s1_sefltest_1,4,sefltest,min,min04,0,293.47
4,210902_SEFL10j_s1_sefltest_1,4,sefltest,min,min05,0,316.46
4,210902_SEFL10j_s1_sefltest_1,4,sefltest,min,min06,0,426.98
4,210902_SEFL10j_s1_sefltest_1,4,sefltest,min,min07,0,265.32
4,210902_SEFL10j_s1_sefltest_1,4,sefltest,min,min08,1.89,378.04
5,210902_SEFL10j_s1_sefltest_2,1,sefltest,avg,avg,7.41,237.7
5,210902_SEFL10j_s1_sefltest_2,1,sefltest,min,min01,8.67,250.56
5,210902_SEFL10j_s1_sefltest_2,1,sefltest,min,min02,5.89,231.11
5,210902_SEFL10j_s1_sefltest_2,1,sefltest,min,min03,11.39,217.76
5,210902_SEFL10j_s1_sefltest_2,1,sefltest,min,min04,5.06,276.01
