Animal,File,Box,phase,subphase,component,freezing,motion
10,210616_SEFL10E3_mildstressor_g2,4,mildstressor,startle,startle_pre,0,475.82
10,210616_SEFL10E3_mildstressor_g2,4,mildstressor,startle,startle_startle,0,798.8
11,210616_SEFL10E3_mildstressor_g3,1,mildstressor,prepost,bl,0,397.67
11,210616_SEFL10E3_mildstressor_g3,1,mildstressor,prepost,post,0,285.95
11,210616_SEFL10E3_mildstressor_g3,1,mildstressor,startle,startle_post,0,353.58
11,210616_SEFL10E3_mildstressor_g3,1,mildstressor,startle,startle_pre,0,137.6
11,210616_SEFL10E3_mildstressor_g3,1,mildstressor,startle,startle_startle,0,828.98
12,210616_SEFL10E3_mildstressor_g3,2,mildstressor,prepost,bl,0,389.91
12,210616_SEFL10E3_mildstressor_g3,2,mildstressor,prepost,post,60,72.13
12,210616_SEFL10E3_mildstressor_g3,2,mildstressor,startle,startle_post,42.22,177.17
12,210616_SEFL10E3_mildstressor_g3,2,mildstressor,startle,startle_pre,0,161.63
12,210616_SEFL10E3_mildstressor_g3,2,mildstressor,startle,startle_startle,0,966.78
13,210616_SEFL10E3_mildstressor_g3,3,mildstressor,prepost,bl,0,426.14
13,210616_SEFL10E3_mildstressor_g3,3,mildstressor,prepost,post,24.67,144.95
13,210616_SEFL10E3_mildstressor_g3,3,mildstressor,startle,startle_post,35.56,110.5
13,210616_SEFL10E3_mildstressor_g3,3,mildstressor,startle,startle_pre,0,353.96
13,210616_SEFL10E3_mildstressor_g3,3,mildstressor,startle,startle_startle,0,785.7
14,210616_SEFL10E3_mildstressor_g3,4,mildstressor,prepost,bl,0,526.24
14,210616_SEFL10E3_mildstressor_g3,4,mildstressor,prepost,post,12.33,223.21
14,210616_SEFL10E3_mildstressor_g3,4,mildstressor,startle,startle_post,41.11,130.51
14,210616_SEFL10E3_mildstressor_g3,4,mildstressor,startle,startle_pre,0,416.09
14,210616_SEFL10E3_mildstressor_g3,4,mildstressor,startle,startle_startle,0,608.53
15,210616_SEFL10E3_mildstressor_g4,1,mildstressor,prepost,bl,0.61,364.67
15,210616_SEFL10E3_mildstressor_g4,1,mildstressor,prepost,post,53.67,122.37
15,210616_SEFL10E3_mildstressor_g4,1,mildstressor,startle,startle_post,0,327.62
15,210616_SEFL10E3_mildstressor_g4,1,mildstressor,startle,startle_pre,0,83.17
15,210616_SEFL10E3_mildstressor_g4,1,mildstressor,startle,startle_startle,0,960.89
17,210616_SEFL10E3_mildstressor_g4,2,mildstressor,prepost,bl,1.96,331.5
17,210616_SEFL10E3_mildstressor_g4,2,mildstressor,prepost,post,16,112.09
17,210616_SEFL10E3_mildstressor_g4,2,mildstressor,startle,startle_post,0,254.48
17,210616_SEFL10E3_mildstressor_g4,2,mildstressor,startle,startle_pre,0,228.93
17,210616_SEFL10E3_mildstressor_g4,2,mildstressor,startle,startle_startle,0,563.5
18,210616_SEFL10E3_mildstressor_g4,3,mildstressor,prepost,bl,0,510.43
18,210616_SEFL10E3_mildstressor_g4,3,mildstressor,prepost,post,10,420.42
18,210616_SEFL10E3_mildstressor_g4,3,mildstressor,startle,startle_post,0,577.22
18,210616_SEFL10E3_mildstressor_g4,3,mildstressor,startle,startle_pre,0,299.9
18,210616_SEFL10E3_mildstressor_g4,3,mildstressor,startle,startle_startle,0,779.14
19,210616_SEFL10E3_mildstressor_g4,4,mildstressor,prepost,bl,0,612.2
19,210616_SEFL10E3_mildstressor_g4,4,mildstressor,prepost,post,0,306.36
19,210616_SEFL10E3_mildstressor_g4,4,mildstressor,startle,startle_post,0,256.99
19,210616_SEFL10E3_mildstressor_g4,4,mildstressor,startle,startle_pre,0,988.34
19,210616_SEFL10E3_mildstressor_g4,4,mildstressor,startle,startle_startle,0,1148.19
20,210626_SEFL10e3_mildstressor_g1,1,mildstressor,prepost,bl,0,422.04
20,210626_SEFL10e3_mildstressor_g1,1,mildstressor,prepost,post,0,242.87
20,210626_SEFL10e3_mildstressor_g1,1,mildstressor,startle,startle_post,0,137.69
20,210626_SEFL10e3_mildstressor_g1,1,mildstressor,startle,startle_pre,0,561.03
20,210626_SEFL10e3_mildstressor_g1,1,mildstressor,startle,startle_startle,0,712.57
21,210626_SEFL10e3_mildstressor_g1,2,mildstressor,prepost,bl,0,410.99
21,210626_SEFL10e3_mildstressor_g1,2,mildstressor,prepost,post,71.67,39.31
21,210626_SEFL10e3_mildstressor_g1,2,mildstressor,startle,startle_post,96.67,1.56
21,210626_SEFL10e3_mildstressor_g1,2,mildstressor,startle,startle_pre,0,216.54
21,210626_SEFL10e3_mildstressor_g1,2,mildstressor,startle,startle_startle,0,585.09
24,210626_SEFL10e3_mildstressor_g1,3,mildstressor,prepost,bl,0,465.97
24,210626_SEFL10e3_mildstressor_g1,3,mildstressor,prepost,post,0,299.84
24,210626_SEFL10e3_mildstressor_g1,3,mildstressor,startle,startle_post,0,379.11
24,210626_SEFL10e3_mildstressor_g1,3,mildstressor,startle,startle_pre,0,822.71
24,210626_SEFL10e3_mildstressor_g1,3,mildstressor,startle,startle_startle,0,1111.58
25,210626_SEFL10e3_mildstressor_g1,4,mildstressor,prepost,bl,0,597.35
25,210626_SEFL10e3_mildstressor_g1,4,mildstressor,prepost,post,10.67,190.69
25,210626_SEFL10e3_mildstressor_g1,4,mildstressor,startle,startle_post,0,224.28
25,210626_SEFL10e3_mildstressor_g1,4,mildstressor,startle,startle_pre,0,491.94
25,210626_SEFL10e3_mildstressor_g1,4,mildstressor,startle,startle_startle,0,734.31
26,210626_SEFL10e3_mildstressor_g2,1,mildstressor,prepost,bl,0,529.13
26,210626_SEFL10e3_mildstressor_g2,1,mildstressor,prepost,post,0,353.22
26,210626_SEFL10e3_mildstressor_g2,1,mildstressor,startle,startle_post,0,447.78
26,210626_SEFL10e3_mildstressor_g2,1,mildstressor,startle,startle_pre,0,289.06
26,210626_SEFL10e3_mildstressor_g2,1,mildstressor,startle,startle_startle,0,1071.72
28,210626_SEFL10e3_mildstressor_g2,2,mildstressor,prepost,bl,0.7,413.49
28,210626_SEFL10e3_mildstressor_g2,2,mildstressor,prepost,post,55.67,70.46
28,210626_SEFL10e3_mildstressor_g2,2,mildstressor,startle,startle_post,85.56,74.21
28,210626_SEFL10e3_mildstressor_g2,2,mildstressor,startle,startle_pre,0,152.73
28,210626_SEFL10e3_mildstressor_g2,2,mildstressor,startle,startle_startle,0,869
29,210626_SEFL10e3_mildstressor_g2,3,mildstressor,prepost,bl,0,575.39
29,210626_SEFL10e3_mildstressor_g2,3,mildstressor,prepost,post,0,159.78
29,210626_SEFL10e3_mildstressor_g2,3,mildstressor,startle,startle_post,0,156.1
29,210626_SEFL10e3_mildstressor_g2,3,mildstressor,startle,startle_pre,0,316.52
29,210626_SEFL10e3_mildstressor_g2,3,mildstressor,startle,startle_startle,0,1201.07
31,210626_SEFL10e3_mildstressor_g2,4,mildstressor,prepost,bl,0,395.79
31,210626_SEFL10e3_mildstressor_g2,4,mildstressor,prepost,post,10.67,230.65
31,210626_SEFL10e3_mildstressor_g2,4,mildstressor,startle,startle_post,0,128.49
31,210626_SEFL10e3_mildstressor_g2,4,mildstressor,startle,startle_pre,0,387.76
31,210626_SEFL10e3_mildstressor_g2,4,mildstressor,startle,startle_startle,0,795.8
32,210626_SEFL10e3_mildstressor_g3,1,mildstressor,prepost,bl,0,528.72
32,210626_SEFL10e3_mildstressor_g3,1,mildstressor,prepost,post,16.33,227.1
32,210626_SEFL10e3_mildstressor_g3,1,mildstressor,startle,startle_post,0,228.9
32,210626_SEFL10e3_mildstressor_g3,1,mildstressor,startle,startle_pre,0,166.67
32,210626_SEFL10e3_mildstressor_g3,1,mildstressor,startle,startle_startle,0,1166.59
33,210626_SEFL10e3_mildstressor_g3,2,mildstressor,prepost,bl,0,517.56
33,210626_SEFL10e3_mildstressor_g3,2,mildstressor,prepost,post,0,271.92
33,210626_SEFL10e3_mildstressor_g3,2,mildstressor,startle,startle_post,0,427.58
33,210626_SEFL10e3_mildstressor_g3,2,mildstressor,startle,startle_pre,0,713.96
33,210626_SEFL10e3_mildstressor_g3,2,mildstressor,startle,startle_startle,0,629.79
34,210626_SEFL10e3_mildstressor_g3,3,mildstressor,prepost,bl,0,427.49
34,210626_SEFL10e3_mildstressor_g3,3,mildstressor,prepost,post,65,208.52
34,210626_SEFL10e3_mildstressor_g3,3,mildstressor,startle,startle_post,0,664.62
34,210626_SEFL10e3_mildstressor_g3,3,mildstressor,startle,startle_pre,0,439.66
34,210626_SEFL10e3_mildstressor_g3,3,mildstressor,startle,startle_startle,0,931.9
35,210626_SEFL10e3_mildstressor_g3,4,mildstressor,prepost,bl,0,643.61
35,210626_SEFL10e3_mildstressor_g3,4,mildstressor,prepost,post,0,290.72
35,210626_SEFL10e3_mildstressor_g3,4,mildstressor,startle,startle_post,0,401.83
35,210626_SEFL10e3_mildstressor_g3,4,mildstressor,,startle_pre,0,494.83
35,210626_SEFL10e3_mildstressor_g3,4,mildstressor,startle,startle_startle,0,596.47
37,210626_SEFL10e3_mildstressor_g4,1,mildstressor,prepost,bl,0,372.66
37,210626_SEFL10e3_mildstressor_g4,1,mildstressor,prepost,post,0,335.18
37,210626_SEFL10e3_mildstressor_g4,1,mildstressor,startle,startle_post,0,563.93
37,210626_SEFL10e3_mildstressor_g4,1,mildstressor,startle,startle_pre,0,408.73
37,210626_SEFL10e3_mildstressor_g4,1,mildstressor,startle,startle_startle,0,585.81
38,210626_SEFL10e3_mildstressor_g4,2,mildstressor,prepost,bl,14.44,210.73
38,210626_SEFL10e3_mildstressor_g4,2,mildstressor,prepost,post,52.67,136.34
38,210626_SEFL10e3_mildstressor_g4,2,mildstressor,startle,startle_post,61.11,94.72
38,210626_SEFL10e3_mildstressor_g4,2,mildstressor,startle,startle_pre,0,248.08
38,210626_SEFL10e3_mildstressor_g4,2,mildstressor,startle,startle_startle,0,650.9
41,220122_SEFL10e3_b2_mildstressor_g1,1,mildstressor,prepost,bl,1.46,357.86
41,220122_SEFL10e3_b2_mildstressor_g1,1,mildstressor,prepost,post,50,31.71
41,220122_SEFL10e3_b2_mildstressor_g1,1,mildstressor,startle,startle_post,47.78,15.31
41,220122_SEFL10e3_b2_mildstressor_g1,1,mildstressor,startle,startle_pre,0,395.92
41,220122_SEFL10e3_b2_mildstressor_g1,1,mildstressor,startle,startle_startle,0,942.62
42,220122_SEFL10e3_b2_mildstressor_g1,2,mildstressor,prepost,bl,0,499.61
42,220122_SEFL10e3_b2_mildstressor_g1,2,mildstressor,prepost,post,0,351.62
42,220122_SEFL10e3_b2_mildstressor_g1,2,mildstressor,startle,startle_post,0,398.64
42,220122_SEFL10e3_b2_mildstressor_g1,2,mildstressor,startle,startle_pre,0,413.02
42,220122_SEFL10e3_b2_mildstressor_g1,2,mildstressor,startle,startle_startle,0,650.09
43,220122_SEFL10e3_b2_mildstressor_g1,3,mildstressor,prepost,bl,0,410.12
43,220122_SEFL10e3_b2_mildstressor_g1,3,mildstressor,prepost,post,12.33,250.86
43,220122_SEFL10e3_b2_mildstressor_g1,3,mildstressor,startle,startle_post,0,311.31
43,220122_SEFL10e3_b2_mildstressor_g1,3,mildstressor,startle,startle_pre,0,131.87
43,220122_SEFL10e3_b2_mildstressor_g1,3,mildstressor,startle,startle_startle,0,671.41
44,220122_SEFL10e3_b2_mildstressor_g1,4,mildstressor,prepost,bl,0,552.29
44,220122_SEFL10e3_b2_mildstressor_g1,4,mildstressor,prepost,post,0,409.09
44,220122_SEFL10e3_b2_mildstressor_g1,4,mildstressor,startle,startle_post,0,366.56
44,220122_SEFL10e3_b2_mildstressor_g1,4,mildstressor,startle,startle_pre,0,724.39
44,220122_SEFL10e3_b2_mildstressor_g1,4,mildstressor,startle,startle_startle,0,599.2
45,220122_SEFL10e3_b2_mildstressor_g2,1,mildstressor,prepost,bl,0,406.89
45,220122_SEFL10e3_b2_mildstressor_g2,1,mildstressor,prepost,post,0,269.9
45,220122_SEFL10e3_b2_mildstressor_g2,1,mildstressor,startle,startle_post,0,57.23
45,220122_SEFL10e3_b2_mildstressor_g2,1,mildstressor,startle,startle_pre,0,225.08
45,220122_SEFL10e3_b2_mildstressor_g2,1,mildstressor,startle,startle_startle,0,683.17
46,220122_SEFL10e3_b2_mildstressor_g2,2,mildstressor,prepost,bl,0,554.7
46,220122_SEFL10e3_b2_mildstressor_g2,2,mildstressor,prepost,post,11.33,234.69
46,220122_SEFL10e3_b2_mildstressor_g2,2,mildstressor,startle,startle_post,0,558.66
46,220122_SEFL10e3_b2_mildstressor_g2,2,mildstressor,startle,startle_pre,0,733.46
46,220122_SEFL10e3_b2_mildstressor_g2,2,mildstressor,startle,startle_startle,0,1186.9
47,220122_SEFL10e3_b2_mildstressor_g2,3,mildstressor,prepost,bl,0,409.79
47,220122_SEFL10e3_b2_mildstressor_g2,3,mildstressor,prepost,post,14.67,227.11
47,220122_SEFL10e3_b2_mildstressor_g2,3,mildstressor,startle,startle_post,0,410.09
47,220122_SEFL10e3_b2_mildstressor_g2,3,mildstressor,startle,startle_pre,0,188.84
47,220122_SEFL10e3_b2_mildstressor_g2,3,mildstressor,startle,startle_startle,0,796.04
48,220122_SEFL10e3_b2_mildstressor_g2,4,mildstressor,prepost,bl,0,486.61
48,220122_SEFL10e3_b2_mildstressor_g2,4,mildstressor,prepost,post,0,464.34
48,220122_SEFL10e3_b2_mildstressor_g2,4,mildstressor,startle,startle_post,0,519.71
48,220122_SEFL10e3_b2_mildstressor_g2,4,mildstressor,startle,startle_pre,0,87.13
48,220122_SEFL10e3_b2_mildstressor_g2,4,mildstressor,startle,startle_startle,0,616.76
49,220122_SEFL10e3_b2_mildstressor_g3,1,mildstressor,prepost,bl,6.13,166.14
49,220122_SEFL10e3_b2_mildstressor_g3,1,mildstressor,prepost,post,25,154.97
49,220122_SEFL10e3_b2_mildstressor_g3,1,mildstressor,startle,startle_post,0,424.61
49,220122_SEFL10e3_b2_mildstressor_g3,1,mildstressor,startle,startle_pre,0,109.59
49,220122_SEFL10e3_b2_mildstressor_g3,1,mildstressor,startle,startle_startle,0,582.36
50,220122_SEFL10e3_b2_mildstressor_g3,2,mildstressor,prepost,bl,0,498.55
50,220122_SEFL10e3_b2_mildstressor_g3,2,mildstressor,prepost,post,15,144.69
50,220122_SEFL10e3_b2_mildstressor_g3,2,mildstressor,startle,startle_post,0,378.36
50,220122_SEFL10e3_b2_mildstressor_g3,2,mildstressor,startle,startle_pre,0,372.99
50,220122_SEFL10e3_b2_mildstressor_g3,2,mildstressor,startle,startle_startle,0,726.1
51,220122_SEFL10e3_b2_mildstressor_g3,3,mildstressor,prepost,bl,0,410.49
51,220122_SEFL10e3_b2_mildstressor_g3,3,mildstressor,prepost,post,33.67,63.56
51,220122_SEFL10e3_b2_mildstressor_g3,3,mildstressor,startle,startle_post,56.67,12.21
51,220122_SEFL10e3_b2_mildstressor_g3,3,mildstressor,startle,startle_pre,0,285.56
51,220122_SEFL10e3_b2_mildstressor_g3,3,mildstressor,startle,startle_startle,0,713.27
52,220122_SEFL10e3_b2_mildstressor_g3,4,mildstressor,prepost,bl,2.76,355.3
52,220122_SEFL10e3_b2_mildstressor_g3,4,mildstressor,prepost,post,47,65.97
52,220122_SEFL10e3_b2_mildstressor_g3,4,mildstressor,startle,startle_post,0,115.61
52,220122_SEFL10e3_b2_mildstressor_g3,4,mildstressor,startle,startle_pre,0,229.67
52,220122_SEFL10e3_b2_mildstressor_g3,4,mildstressor,startle,startle_startle,0,775.18
53,220122_SEFL10e3_b2_mildstressor_g4,1,mildstressor,prepost,bl,0.81,381.1
53,220122_SEFL10e3_b2_mildstressor_g4,1,mildstressor,prepost,post,37.33,79.95
53,220122_SEFL10e3_b2_mildstressor_g4,1,mildstressor,startle,startle_post,34.44,37.8
53,220122_SEFL10e3_b2_mildstressor_g4,1,mildstressor,startle,startle_pre,0,286.68
53,220122_SEFL10e3_b2_mildstressor_g4,1,mildstressor,startle,startle_startle,0,538.74
54,220122_SEFL10e3_b2_mildstressor_g4,2,mildstressor,prepost,bl,0,408.27
54,220122_SEFL10e3_b2_mildstressor_g4,2,mildstressor,prepost,post,37.33,114.94
54,220122_SEFL10e3_b2_mildstressor_g4,2,mildstressor,startle,startle_post,81.11,67.19
54,220122_SEFL10e3_b2_mildstressor_g4,2,mildstressor,startle,startle_pre,0,152.97
54,220122_SEFL10e3_b2_mildstressor_g4,2,mildstressor,startle,startle_startle,0,819.47
55,220122_SEFL10e3_b2_mildstressor_g4,3,mildstressor,prepost,bl,2.24,289.79
55,220122_SEFL10e3_b2_mildstressor_g4,3,mildstressor,prepost,post,47.33,216.08
55,220122_SEFL10e3_b2_mildstressor_g4,3,mildstressor,startle,startle_post,0,479.42
55,220122_SEFL10e3_b2_mildstressor_g4,3,mildstressor,startle,startle_pre,58.89,120.66
55,220122_SEFL10e3_b2_mildstressor_g4,3,mildstressor,startle,startle_startle,0,546.29
56,220122_SEFL10e3_b2_mildstressor_g4,4,mildstressor,prepost,bl,0,530.29
56,220122_SEFL10e3_b2_mildstressor_g4,4,mildstressor,prepost,post,0,327.07
56,220122_SEFL10e3_b2_mildstressor_g4,4,mildstressor,startle,startle_post,0,545.6
56,220122_SEFL10e3_b2_mildstressor_g4,4,mildstressor,startle,startle_pre,0,487.23
56,220122_SEFL10e3_b2_mildstressor_g4,4,mildstressor,startle,startle_startle,0,1029.12
57,220122_SEFL10e3_b2_mildstressor_g5,1,mildstressor,prepost,bl,0,366.52
57,220122_SEFL10e3_b2_mildstressor_g5,1,mildstressor,prepost,post,0,196.84
57,220122_SEFL10e3_b2_mildstressor_g5,1,mildstressor,startle,startle_post,0,236.3
57,220122_SEFL10e3_b2_mildstressor_g5,1,mildstressor,startle,startle_pre,0,359.17
57,220122_SEFL10e3_b2_mildstressor_g5,1,mildstressor,startle,startle_startle,0,811.41
58,220122_SEFL10e3_b2_mildstressor_g5,2,mildstressor,prepost,bl,0,564.92
58,220122_SEFL10e3_b2_mildstressor_g5,2,mildstressor,prepost,post,0,613.3
58,220122_SEFL10e3_b2_mildstressor_g5,2,mildstressor,startle,startle_post,0,565.08
58,220122_SEFL10e3_b2_mildstressor_g5,2,mildstressor,startle,startle_pre,0,321.86
58,220122_SEFL10e3_b2_mildstressor_g5,2,mildstressor,startle,startle_startle,0,1157.22
59,220122_SEFL10e3_b2_mildstressor_g5,3,mildstressor,prepost,bl,0,345.16
59,220122_SEFL10e3_b2_mildstressor_g5,3,mildstressor,prepost,post,12,112.17
59,220122_SEFL10e3_b2_mildstressor_g5,3,mildstressor,startle,startle_post,0,97.03
59,220122_SEFL10e3_b2_mildstressor_g5,3,mildstressor,startle,startle_pre,0,302.17
59,220122_SEFL10e3_b2_mildstressor_g5,3,mildstressor,startle,startle_startle,0,739.36
60,220122_SEFL10e3_b2_mildstressor_g5,4,mildstressor,prepost,bl,0,470.45
60,220122_SEFL10e3_b2_mildstressor_g5,4,mildstressor,prepost,post,0,308.23
60,220122_SEFL10e3_b2_mildstressor_g5,4,mildstressor,startle,startle_post,0,148
60,220122_SEFL10e3_b2_mildstressor_g5,4,mildstressor,startle,startle_pre,0,379.04
60,220122_SEFL10e3_b2_mildstressor_g5,4,mildstressor,startle,startle_startle,0,787.64
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,bl,baseline,4.17,125.71
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock01,11.67,53.73
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock02,49.17,18.64
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock03,17.33,53.65
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock04,45.67,46.5
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock05,90.83,1.89
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock06,51.17,23.47
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock07,40.83,32.91
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock08,40.33,36.42
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock09,84.33,6.53
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,postshock,postshock10,61.17,18.15
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock01,0,843.43
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock02,0,680.03
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock03,0,494.73
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock04,0,717.1
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock05,0,641.8
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock06,0,367.3
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock07,0,347.17
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock08,0,486.33
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock09,0,398.57
42,220124_SEFL10e3_b2_retrain_g1,1,retrain,shock,shock10,0,465.2
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,bl,baseline,0.34,256.84
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock01,5.17,148.97
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock02,38,73.75
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock03,38.17,51.89
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock04,15.33,137.7
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock05,37.83,86.15
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock06,12.17,160.35
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock07,40.83,37.67
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock08,32.33,70.19
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock09,46,44.09
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,postshock,postshock10,48.5,52.77
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock01,0,1565.37
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock02,0,683.43
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock03,0,921.43
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock04,0,689.33
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock05,0,871.93
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock06,0,1002.77
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock07,0,1872.33
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock08,0,785.1
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock09,0,728.4
43,220124_SEFL10e3_b2_retrain_g1,2,retrain,shock,shock10,0,1050.97
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,bl,baseline,1.71,222.33
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock01,5.67,81.61
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock02,48.17,38.85
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock03,56.67,21.13
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock04,62,17.22
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock05,40.17,71.12
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock06,68.5,24.98
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock07,71.83,48.84
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock08,49.67,29.63
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock09,73.83,19.66
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,postshock,postshock10,59.33,21.86
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,shock,shock01,0,1007.93
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,shock,shock02,0,762.63
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,shock,shock03,0,608.53
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,shock,shock04,0,151.9
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,shock,shock05,0,214.73
44,220124_SEFL10e3_b2_retrain_g1,3,retrain,shock,shock06,0,550.97
